gene_id	TCGA-E2-A158-01A-11R-A12D-07	gene_id	TCGA-E2-A158-11A-22R-A12D-07
YBX1|4904	17537.4861	YBX1|4904	8790.4941
YBX2|51087	43.8694	YBX2|51087	154.4715
YDJC|150223	439.3797	YDJC|150223	70.6692
YEATS2|55689	3866.5307	YEATS2|55689	998.0988
YEATS4|8089	459.9434	YEATS4|8089	157.5985
YES1|7525	1456.6018	YES1|7525	1233.2708
YIF1A|10897	751.2638	YIF1A|10897	761.7261
YIF1B|90522	508.33	YIF1B|90522	357.3046
YIPF1|54432	390.712	YIPF1|54432	456.5353
YIPF2|78992	1663.2679	YIPF2|78992	651.6573
YIPF3|25844	2868.9915	YIPF3|25844	2040.6504
YIPF4|84272	1451.1182	YIPF4|84272	650.4065
YIPF5|81555	665.2386	YIPF5|81555	968.7305
YIPF6|286451	341.0162	YIPF6|286451	351.4697
YJEFN3|374887	24.0699	YJEFN3|374887	31.6323
YKT6|10652	4042.8412	YKT6|10652	1819.8874
YLPM1|56252	1305.8007	YLPM1|56252	1793.621
YME1L1|10730	4511.0102	YME1L1|10730	3185.1157
YOD1|55432	999.4002	YOD1|55432	240.7567
YPEL1|29799	955.8118	YPEL1|29799	350.3315
YPEL2|388403	231.3426	YPEL2|388403	1298.9368
YPEL3|83719	2176.6772	YPEL3|83719	1115.6973
YPEL4|219539	13.3665	YPEL4|219539	39.3996
YPEL5|51646	1859.6521	YPEL5|51646	2856.1601
YRDC|79693	1221.4103	YRDC|79693	306.0663
YTHDC1|91746	2345.643	YTHDC1|91746	1560.9756
YTHDC2|64848	524.7194	YTHDC2|64848	562.8518
YTHDF1|54915	2340.5021	YTHDF1|54915	940.5879
YTHDF2|51441	6159.5407	YTHDF2|51441	1559.7248
YTHDF3|253943	1792.4771	YTHDF3|253943	1708.5679
YWHAB|7529	5871.9904	YWHAB|7529	7444.6529
YWHAE|7531	9176.5916	YWHAE|7531	8444.0275
YWHAG|7532	3809.7849	YWHAG|7532	8430.2689
YWHAH|7533	3001.6279999999997	YWHAH|7533	3604.1276
YWHAQ|10971	18047.8108	YWHAQ|10971	6738.5866
YWHAZ|7534	21086.4536	YWHAZ|7534	12910.5691
YY1AP1|55249	4252.9346	YY1AP1|55249	1622.8893
YY1|7528	2343.9294	YY1|7528	1065.6660000000002
YY2|404281	18.8501	YY2|404281	38.1176
ZADH2|284273	1079.2563	ZADH2|284273	1038.1488
ZAK|51776	167.2522	ZAK|51776	5645.3408
ZAN|7455	10.9674	lowly_expressed	lowly_expressed
ZAP70|7535	751.9493	ZAP70|7535	91.3071
ZAR1L|646799	43.5267	lowly_expressed	lowly_expressed
ZBED1|9189	1742.0958	ZBED1|9189	1778.6116
ZBED2|79413	6.8546	lowly_expressed	lowly_expressed
ZBED3|84327	42.4985	ZBED3|84327	74.4215
ZBED4|9889	1055.6079	ZBED4|9889	350.2189
ZBED5|58486	854.0828	ZBED5|58486	716.0725
lowly_expressed	lowly_expressed	ZBP1|81030	5.0031
ZBTB10|65986	51.7522	ZBTB10|65986	570.9819
ZBTB11|27107	939.4979	ZBTB11|27107	594.5716
ZBTB12|221527	116.5281	ZBTB12|221527	65.0407
lowly_expressed	lowly_expressed	ZBTB16|7704	330.8318
ZBTB17|7709	274.1839	ZBTB17|7709	394.6216
ZBTB1|22890	664.2104	ZBTB1|22890	870.5316
ZBTB20|26137	7.5401	ZBTB20|26137	31.2695
ZBTB22|9278	339.98800000000006	ZBTB22|9278	580.9881
ZBTB24|9841	767.3721	ZBTB24|9841	276.0475
ZBTB25|7597	72.7238	ZBTB25|7597	111.8949
ZBTB26|57684	166.9094	ZBTB26|57684	83.177
ZBTB2|57621	357.1245	ZBTB2|57621	352.0951
ZBTB32|27033	8.911	lowly_expressed	lowly_expressed
ZBTB33|10009	1871.6477	ZBTB33|10009	609.7561
ZBTB34|403341	527.1185	ZBTB34|403341	494.0588
ZBTB37|84614	23.6484	ZBTB37|84614	45.6535
ZBTB38|253461	2435.4383	ZBTB38|253461	2667.9174
ZBTB39|9880	392.4257	ZBTB39|9880	269.5435
ZBTB3|79842	145.6602	ZBTB3|79842	58.1614
ZBTB40|9923	1010.7103	ZBTB40|9923	946.8418
ZBTB41|360023	706.7089	ZBTB41|360023	533.4584
ZBTB42|100128927	353.3545	ZBTB42|100128927	175.1094
ZBTB43|23099	601.8336	ZBTB43|23099	404.0025
ZBTB44|29068	1157.056	ZBTB44|29068	1285.8036
ZBTB45|84878	225.859	ZBTB45|84878	192.6204
ZBTB46|140685	101.448	ZBTB46|140685	221.3884
ZBTB47|92999	152.8575	ZBTB47|92999	1575.3596
ZBTB48|3104	126.1246	ZBTB48|3104	228.8931
ZBTB49|166793	95.2789	ZBTB49|166793	101.9387
ZBTB4|57659	1037.786	ZBTB4|57659	5440.9006
ZBTB5|9925	1029.9032	ZBTB5|9925	449.656
ZBTB6|10773	504.1556	ZBTB6|10773	270.1689
ZBTB7A|51341	289.6067	ZBTB7A|51341	875.5472
ZBTB7B|51043	1721.1893	ZBTB7B|51043	1279.5497
ZBTB7C|201501	223.4599	ZBTB7C|201501	490.3064
ZBTB8A|653121	494.9019	ZBTB8A|653121	380.2376
ZBTB8B|728116	12.681	lowly_expressed	lowly_expressed
ZBTB8OS|339487	218.6616	ZBTB8OS|339487	124.4528
ZBTB9|221504	491.8173	ZBTB9|221504	196.9981
ZC3H10|84872	118.2418	ZC3H10|84872	242.0263
ZC3H11A|9877	4367.7491	ZC3H11A|9877	3754.8468
ZC3H12A|80149	146.3456	ZC3H12A|80149	170.7317
ZC3H12B|340554	191.58599999999998	ZC3H12B|340554	83.8024
ZC3H12C|85463	152.8575	ZC3H12C|85463	524.7029
lowly_expressed	lowly_expressed	ZC3H12D|340152	16.2602
ZC3H13|23091	924.6851	ZC3H13|23091	2338.3365
ZC3H14|79882	1670.1225	ZC3H14|79882	1154.4715
ZC3H15|55854	1570.3881	ZC3H15|55854	1166.9794
ZC3H18|124245	1182.4180000000001	ZC3H18|124245	742.3389999999999
ZC3H3|23144	961.0145	ZC3H3|23144	379.6123
ZC3H4|23211	1304.4298	ZC3H4|23211	958.7242
ZC3H6|376940	614.8573	ZC3H6|376940	589.7436
ZC3H7A|29066	615.2001	ZC3H7A|29066	1215.7598
ZC3H7B|23264	1768.8287	ZC3H7B|23264	3702.3139
ZC3H8|84524	407.1631	ZC3H8|84524	104.4403
ZC3HAV1L|92092	215.2343	ZC3HAV1L|92092	65.0407
ZC3HAV1|56829	1111.4729	ZC3HAV1|56829	1464.04
ZC3HC1|51530	628.9093	ZC3HC1|51530	373.3583
ZC4H2|55906	472.2817	ZC4H2|55906	223.2645
ZCCHC10|54819	186.7878	ZCCHC10|54819	217.636
ZCCHC11|23318	1234.8556	ZCCHC11|23318	763.6023
ZCCHC14|23174	1906.2634	ZCCHC14|23174	1224.5153
ZCCHC17|51538	1709.8792	ZCCHC17|51538	724.828
ZCCHC18|644353	66.8323	ZCCHC18|644353	28.768
ZCCHC24|219654	112.7581	ZCCHC24|219654	3943.7148
ZCCHC2|54877	667.3498	ZCCHC2|54877	614.3715
ZCCHC3|85364	437.666	ZCCHC3|85364	483.4271
ZCCHC4|29063	112.4154	ZCCHC4|29063	159.4747
lowly_expressed	lowly_expressed	ZCCHC5|203430	15.0094
ZCCHC6|79670	868.1347	ZCCHC6|79670	647.2795
ZCCHC7|84186	1013.1094	ZCCHC7|84186	390.2439
ZCCHC8|55596	539.114	ZCCHC8|55596	352.7205
ZCCHC9|84240	201.8679	ZCCHC9|84240	302.6892
ZCRB1|85437	745.4374	ZCRB1|85437	914.3215
ZCWPW1|55063	84.6543	ZCWPW1|55063	101.3133
ZCWPW2|152098	20.9065	ZCWPW2|152098	48.1551
ZDBF2|57683	196.0415	ZDBF2|57683	405.8787
lowly_expressed	lowly_expressed	ZDHHC11|79844	29.3934
ZDHHC12|84885	520.2639	ZDHHC12|84885	338.9619
ZDHHC13|54503	749.2074	ZDHHC13|54503	150.0938
ZDHHC14|79683	234.0845	ZDHHC14|79683	196.9981
ZDHHC15|158866	261.8456	ZDHHC15|158866	146.9669
ZDHHC16|84287	763.6021	ZDHHC16|84287	422.1388
ZDHHC17|23390	471.5963	ZDHHC17|23390	991.2445
ZDHHC18|84243	2464.5703	ZDHHC18|84243	774.8593
ZDHHC19|131540	12.681	lowly_expressed	lowly_expressed
ZDHHC1|29800	133.3219	ZDHHC1|29800	228.2677
ZDHHC20|253832	204.6097	ZDHHC20|253832	185.1157
ZDHHC21|340481	457.2016	ZDHHC21|340481	146.9669
ZDHHC23|254887	473.9954	ZDHHC23|254887	67.5422
ZDHHC24|254359	166.22400000000002	ZDHHC24|254359	222.6391
ZDHHC2|51201	765.6585	ZDHHC2|51201	679.7999
ZDHHC3|51304	1153.2859	ZDHHC3|51304	2171.3571
ZDHHC4|55146	310.1705	ZDHHC4|55146	784.2402
ZDHHC5|25921	3049.9529	ZDHHC5|25921	2081.3008
ZDHHC6|64429	1202.7007	ZDHHC6|64429	574.4403
ZDHHC7|55625	1201.6108	ZDHHC7|55625	1440.2752
ZDHHC8P1|150244	112.4154	ZDHHC8P1|150244	12.5078
ZDHHC8|29801	1114.9002	ZDHHC8|29801	883.0519
ZDHHC9|51114	3128.7807	ZDHHC9|51114	985.6160000000001
ZEB1|6935	127.1528	ZEB1|6935	3005.2345
ZEB2|9839	133.6646	ZEB2|9839	4731.0819
ZER1|10444	2573.9011	ZER1|10444	2345.8412
ZFAND1|79752	855.1110000000001	ZFAND1|79752	669.1682
ZFAND2A|90637	162.4539	ZFAND2A|90637	273.2958
ZFAND2B|130617	228.2581	ZFAND2B|130617	419.0119
ZFAND3|60685	1781.5097	ZFAND3|60685	1876.1726
ZFAND5|7763	4781.7668	ZFAND5|7763	10771.1069
ZFAND6|54469	2078.9992	ZFAND6|54469	1280.1751
ZFAT|57623	767.4407	ZFAT|57623	342.0888
ZFC3H1|196441	1016.5367	ZFC3H1|196441	889.9312
ZFHX3|463	1418.6891	ZFHX3|463	1850.8443
ZFHX4|79776	26.0475	ZFHX4|79776	916.823
ZFP106|64397	1463.1137	ZFP106|64397	5537.8361
ZFP112|7771	346.4999	ZFP112|7771	120.7004
ZFP14|57677	370.491	ZFP14|57677	237.0231
ZFP161|7541	328.6779	ZFP161|7541	490.3064
ZFP1|162239	361.2373	ZFP1|162239	250.7817
ZFP28|140612	320.4524	ZFP28|140612	256.4103
ZFP2|80108	33.9303	ZFP2|80108	74.4215
ZFP30|22835	358.8381	ZFP30|22835	212.6329
ZFP36L1|677	6926.5701	ZFP36L1|677	11514.0713
ZFP36L2|678	1063.4907	ZFP36L2|678	9864.2902
ZFP36|7538	3141.8045	ZFP36|7538	25776.1101
ZFP37|7539	191.2433	ZFP37|7539	87.5547
ZFP3|124961	385.2283	ZFP3|124961	236.3977
ZFP41|286128	488.9658	ZFP41|286128	251.5822
ZFP42|132625	575.7861	ZFP42|132625	35.0219
ZFP57|346171	12.681	lowly_expressed	lowly_expressed
ZFP62|643836	748.5219999999999	ZFP62|643836	400.2502
ZFP64|55734	487.7046	ZFP64|55734	353.3458
ZFP82|284406	203.5815	ZFP82|284406	131.9575
ZFP90|146198	1101.8764	ZFP90|146198	684.1776
ZFP91|80829	1012.7667	ZFP91|80829	2325.2033
lowly_expressed	lowly_expressed	ZFP92|139735	8.1301
ZFPL1|7542	528.4894	ZFPL1|7542	511.5697
ZFPM1|161882	42.4985	ZFPM1|161882	46.9043
ZFPM2|23414	18.8501	ZFPM2|23414	750.4689999999999
ZFR|51663	7611.0016	ZFR|51663	2884.3027
ZFX|7543	1052.1806	ZFX|7543	928.7054
ZFYVE16|9765	493.8737	ZFYVE16|9765	933.0832
ZFYVE19|84936	269.3857	ZFYVE19|84936	306.4415
ZFYVE1|53349	523.6912	ZFYVE1|53349	876.1726
ZFYVE20|64145	1079.599	ZFYVE20|64145	1481.5510000000002
ZFYVE21|79038	1066.5753	ZFYVE21|79038	1668.5428
ZFYVE26|23503	484.2773	ZFYVE26|23503	1203.252
ZFYVE27|118813	880.1302	ZFYVE27|118813	477.7986
ZFYVE28|57732	62.3768	ZFYVE28|57732	171.3571
ZFYVE9|9372	1418.2161	ZFYVE9|9372	1130.7067
ZG16B|124220	9.5964	ZG16B|124220	47.5297
ZGLP1|100125288	23.7889	ZGLP1|100125288	5.8349
ZGPAT|84619	429.6633	ZGPAT|84619	385.4346
ZHX1|11244	1125.3774	ZHX1|11244	1762.9769
ZHX2|22882	1201.6108	ZHX2|22882	1108.818
ZHX3|23051	2566.0183	ZHX3|23051	1653.5335
ZIC1|7545	529.8603	ZIC1|7545	23.7649
ZIC2|7546	581.6125	ZIC2|7546	41.2758
ZIC4|84107	43.184	ZIC4|84107	6.2539
ZIC5|85416	428.4123	ZIC5|85416	20.6379
ZIK1|284307	424.6423	ZIK1|284307	70.6692
ZIM2|23619	27.8365	lowly_expressed	lowly_expressed
ZKSCAN1|7586	1608.4312	ZKSCAN1|7586	1228.2677
ZKSCAN2|342357	352.66900000000004	ZKSCAN2|342357	227.6423
ZKSCAN3|80317	40.4421	ZKSCAN3|80317	96.9356
ZKSCAN4|387032	194.3278	ZKSCAN4|387032	103.1895
ZKSCAN5|23660	339.98800000000006	ZKSCAN5|23660	352.7205
ZMAT1|84460	617.9419	ZMAT1|84460	436.5228
ZMAT2|153527	1251.9921	ZMAT2|153527	1671.6698
ZMAT3|64393	90.4807	ZMAT3|64393	138.8368
ZMAT5|55954	187.7645	ZMAT5|55954	235.7286
ZMIZ1|57178	4610.4019	ZMIZ1|57178	4283.3021
ZMIZ2|83637	7206.2377	ZMIZ2|83637	1888.6804
ZMPSTE24|10269	1698.2264	ZMPSTE24|10269	1288.3052
ZMYM1|79830	719.3899	ZMYM1|79830	293.3083
ZMYM2|7750	1318.4817	ZMYM2|7750	1433.3959
ZMYM3|9203	957.2445	ZMYM3|9203	996.2477
ZMYM4|9202	3037.2719	ZMYM4|9202	1568.4803
ZMYM5|9205	188.1587	ZMYM5|9205	278.9243
ZMYM6|9204	590.664	ZMYM6|9204	385.8662
lowly_expressed	lowly_expressed	ZMYND10|51364	12.5078
ZMYND11|10771	2968.7259	ZMYND11|10771	3156.3477
ZMYND12|84217	57.2359	ZMYND12|84217	28.768
ZMYND15|84225	30.503	ZMYND15|84225	30.0188
ZMYND17|118490	81.9124	ZMYND17|118490	74.4215
ZMYND19|116225	835.5754	ZMYND19|116225	213.2583
ZMYND8|23613	2727.1014	ZMYND8|23613	944.3402
ZNF100|163227	249.5073	lowly_expressed	lowly_expressed
ZNF101|94039	131.2655	ZNF101|94039	81.9262
ZNF107|51427	681.3469	ZNF107|51427	227.0169
ZNF10|7556	657.0131	ZNF10|7556	225.7661
ZNF114|163071	77.1142	ZNF114|163071	7.5047
ZNF117|51351	2965.4734	ZNF117|51351	1296.2602
ZNF121|7675	148.0593	ZNF121|7675	62.5391
ZNF124|7678	361.9227	ZNF124|7678	65.0407
ZNF12|7559	766.0012	ZNF12|7559	617.2608
ZNF131|7690	1109.0738	ZNF131|7690	379.6123
ZNF132|7691	136.7492	ZNF132|7691	169.4809
ZNF133|7692	683.0606	ZNF133|7692	359.5997
ZNF134|7693	449.9871	ZNF134|7693	305.9162
ZNF135|7694	475.0236	ZNF135|7694	220.763
ZNF136|7695	454.11699999999996	ZNF136|7695	238.2739
ZNF137|7696	127.8382	ZNF137|7696	44.4028
ZNF138|7697	383.17199999999997	ZNF138|7697	135.7098
ZNF140|7699	998.7148	ZNF140|7699	334.5841
ZNF141|7700	130.5801	ZNF141|7700	68.793
ZNF142|7701	503.4701	ZNF142|7701	575.8349
ZNF143|7702	409.9049	ZNF143|7702	368.9806
ZNF146|7705	5890.4978	ZNF146|7705	1542.2139
ZNF148|7707	1545.3689	ZNF148|7707	1163.5022
ZNF14|7561	515.8084	ZNF14|7561	235.14700000000002
ZNF154|7710	8.2255	ZNF154|7710	43.7774
ZNF155|7711	275.7193	ZNF155|7711	154.5966
ZNF160|90338	1329.1063	ZNF160|90338	871.1695
ZNF165|7718	125.2506	ZNF165|7718	26.2414
ZNF167|55888	102.1335	ZNF167|55888	77.5485
ZNF169|169841	166.22400000000002	ZNF169|169841	68.793
ZNF16|7564	805.0724	ZNF16|7564	235.14700000000002
ZNF174|7727	267.3293	ZNF174|7727	257.661
ZNF175|7728	331.7625	ZNF175|7728	207.0044
ZNF177|7730	159.6161	ZNF177|7730	69.4684
ZNF17|7565	225.5162	ZNF17|7565	191.3696
ZNF180|7733	372.2046	ZNF180|7733	198.8743
ZNF181|339318	357.81	lowly_expressed	lowly_expressed
ZNF182|7569	195.0133	ZNF182|7569	160.7255
ZNF184|7738	649.4731	ZNF184|7738	196.9981
ZNF185|7739	139.491	ZNF185|7739	317.6986
ZNF187|7741	483.9345	ZNF187|7741	375.8599
ZNF189|7743	1090.5664	ZNF189|7743	654.7842
ZNF18|7566	157.313	ZNF18|7566	170.7317
ZNF192|7745	950.7326	ZNF192|7745	591.6198
ZNF193|7746	182.3323	ZNF193|7746	129.4559
ZNF195|7748	586.4108	ZNF195|7748	212.0075
ZNF197|10168	498.3292	ZNF197|10168	372.733
ZNF19|7567	68.7722	ZNF19|7567	69.6373
ZNF200|7752	229.9717	ZNF200|7752	170.7317
ZNF202|7753	230.3145	ZNF202|7753	197.6235
ZNF204P|7754	120.9836	ZNF204P|7754	236.3977
ZNF205|7755	146.8974	ZNF205|7755	188.8555
ZNF207|7756	2683.5747	ZNF207|7756	2060.6629
lowly_expressed	lowly_expressed	ZNF208|7757	95.6848
ZNF20|7568	326.8409	ZNF20|7568	103.1895
ZNF211|10520	371.5363	ZNF211|10520	226.2914
ZNF212|7988	860.5946	ZNF212|7988	319.5747
ZNF213|7760	441.7788	ZNF213|7760	460.9131
lowly_expressed	lowly_expressed	ZNF214|7761	40.6504
lowly_expressed	lowly_expressed	ZNF215|7762	11.257
ZNF217|7764	1311.2844	ZNF217|7764	1379.6123
ZNF219|51222	307.0859	ZNF219|51222	1092.5578
ZNF221|7638	41.813	ZNF221|7638	40.025
ZNF222|7673	103.8471	ZNF222|7673	66.7667
ZNF223|7766	237.8545	ZNF223|7766	72.4765
ZNF224|7767	227.4321	ZNF224|7767	226.5416
ZNF225|7768	108.6454	ZNF225|7768	83.8024
ZNF226|7769	461.9998	ZNF226|7769	260.1626
ZNF227|7770	671.257	ZNF227|7770	259.1932
ZNF229|7772	596.6927	ZNF229|7772	146.9669
ZNF22|7570	1506.2463	ZNF22|7570	761.5447
ZNF230|7773	239.9109	ZNF230|7773	121.3258
ZNF232|7775	349.9272	ZNF232|7775	141.3383
ZNF233|353355	65.1187	ZNF233|353355	16.2602
ZNF234|10780	281.3812	ZNF234|10780	202.0013
ZNF235|9310	129.36	ZNF235|9310	93.5272
ZNF236|7776	541.8559	ZNF236|7776	379.6123
ZNF238|10472	835.2326	ZNF238|10472	593.4959
ZNF239|8187	516.1511	ZNF239|8187	95.6848
ZNF23|7571	450.8063	ZNF23|7571	256.8168
ZNF248|57209	496.2728	ZNF248|57209	347.0919
ZNF24|7572	3195.9558	ZNF24|7572	1901.1882
ZNF250|58500	912.2303	ZNF250|58500	255.9787
ZNF251|90987	1547.7679999999998	ZNF251|90987	411.5072
ZNF252|286101	960.329	ZNF252|286101	573.4834
ZNF253|56242	618.2846	ZNF253|56242	182.6141
ZNF254|9534	748.4226	ZNF254|9534	236.873
ZNF256|10172	335.5325	ZNF256|10172	118.8243
lowly_expressed	lowly_expressed	ZNF257|113835	14.384
ZNF259|8882	469.5399	ZNF259|8882	606.6291
ZNF25|219749	348.5563	ZNF25|219749	791.7448
ZNF260|339324	1544.3407	ZNF260|339324	419.0119
ZNF263|10127	689.9563	ZNF263|10127	563.2833
ZNF264|9422	1420.6152	ZNF264|9422	792.9956
ZNF266|10781	853.0546	ZNF266|10781	514.6967
ZNF267|10308	892.1258	ZNF267|10308	171.9825
ZNF268|10795	521.6348	ZNF268|10795	403.3771
ZNF26|7574	544.5977	ZNF26|7574	153.2208
ZNF271|10778	1244.7948	ZNF271|10778	762.9769
ZNF273|10793	271.7848	ZNF273|10793	73.1707
ZNF274|10782	682.7178	ZNF274|10782	398.9994
ZNF275|10838	854.7682	ZNF275|10838	660.4128
ZNF276|92822	747.3396	ZNF276|92822	344.9468
ZNF277|11179	497.9865	ZNF277|11179	361.4759
ZNF280A|129025	35.9866	lowly_expressed	lowly_expressed
ZNF280B|140883	238.1972	ZNF280B|140883	17.5109
ZNF280C|55609	209.7507	ZNF280C|55609	78.7992
ZNF280D|54816	511.1096	ZNF280D|54816	911.6886
ZNF281|23528	382.8292	ZNF281|23528	380.2376
ZNF282|8427	1773.2842	ZNF282|8427	581.6135
ZNF283|284349	108.3026	ZNF283|284349	71.2946
ZNF284|342909	83.9688	ZNF284|342909	41.4947
ZNF285|26974	178.5622	ZNF285|26974	63.1645
ZNF286A|57335	1295.1761	ZNF286A|57335	259.5372
ZNF286B|729288	114.8145	ZNF286B|729288	26.8918
ZNF287|57336	215.2343	ZNF287|57336	153.8462
ZNF28|7576	685.117	ZNF28|7576	303.3146
ZNF292|23036	2034.4443	ZNF292|23036	1070.6692
ZNF295|49854	418.1304	ZNF295|49854	508.4428
ZNF296|162979	54.1513	ZNF296|162979	6.2539
ZNF2|7549	139.8338	ZNF2|7549	101.9387
ZNF300|91975	221.4035	ZNF300|91975	105.0657
ZNF302|55900	796.8469	ZNF302|55900	585.9912
ZNF304|57343	1030.2459	ZNF304|57343	402.7517
ZNF30|90075	224.1453	ZNF30|90075	101.3133
ZNF311|282890	82.5979	ZNF311|282890	41.9012
ZNF317|57693	1224.5737	ZNF317|57693	650.4065
ZNF318|24149	968.5545	ZNF318|24149	894.9343
ZNF319|57567	600.12	ZNF319|57567	355.8474
ZNF320|162967	743.0383	ZNF320|162967	320.2001
ZNF321|399669	121.46	ZNF321|399669	38.4615
ZNF322A|79692	1205.7236	ZNF322A|79692	626.6417
ZNF322B|387328	46.95399999999999	ZNF322B|387328	26.2664
ZNF323|64288	552.1378	ZNF323|64288	185.1157
ZNF324B|388569	143.6038	ZNF324B|388569	82.5516
ZNF324|25799	334.1616	ZNF324|25799	198.2489
ZNF326|284695	987.4047	ZNF326|284695	369.606
ZNF329|79673	612.4582	ZNF329|79673	317.0732
ZNF32|7580	1013.7949	ZNF32|7580	637.2733
ZNF330|27309	739.9537	ZNF330|27309	575.985
ZNF331|55422	834.2044	ZNF331|55422	461.5385
ZNF333|84449	258.76099999999997	ZNF333|84449	307.0669
ZNF334|55713	583.6689	ZNF334|55713	112.5704
ZNF335|63925	701.2253	ZNF335|63925	449.656
ZNF337|26152	500.01199999999994	ZNF337|26152	443.202
ZNF33A|7581	2384.3715	ZNF33A|7581	999.3746
ZNF33B|7582	1514.5232	ZNF33B|7582	639.7749
ZNF341|84905	136.7492	ZNF341|84905	101.9387
ZNF343|79175	444.1779	ZNF343|79175	303.94
ZNF345|25850	111.7299	ZNF345|25850	104.4403
ZNF346|23567	211.1216	ZNF346|23567	252.0325
ZNF347|84671	240.9391	ZNF347|84671	210.7567
ZNF34|80778	159.0266	ZNF34|80778	206.37900000000002
ZNF350|59348	381.1156	ZNF350|59348	208.8806
ZNF354A|6940	315.9969	ZNF354A|6940	207.6298
ZNF354B|117608	103.8471	ZNF354B|117608	110.6942
ZNF354C|30832	64.7759	ZNF354C|30832	111.3196
ZNF358|140467	2322.3374	ZNF358|140467	1570.9819
ZNF35|7584	247.1082	ZNF35|7584	120.7004
ZNF362|149076	2000.8568	ZNF362|149076	1002.5016
lowly_expressed	lowly_expressed	ZNF365|22891	16.2602
ZNF366|167465	9.2537	ZNF366|167465	181.9887
ZNF367|195828	177.5341	ZNF367|195828	48.7805
ZNF37A|7587	1176.2488	ZNF37A|7587	535.96
ZNF37B|100129482	1372.2903	ZNF37B|100129482	402.1263
ZNF382|84911	87.7388	ZNF382|84911	48.1551
ZNF383|163087	150.8011	ZNF383|163087	111.945
ZNF384|171017	1814.7545	ZNF384|171017	1029.3934
ZNF385A|25946	119.6127	ZNF385A|25946	1010.6316
lowly_expressed	lowly_expressed	ZNF385B|151126	55.6598
ZNF385D|79750	51.0667	ZNF385D|79750	44.4028
ZNF389|651302	32.2166	ZNF389|651302	11.257
ZNF391|346157	71.6305	ZNF391|346157	55.6598
ZNF394|84124	578.8707	ZNF394|84124	412.1326
ZNF395|55893	1501.4652	ZNF395|55893	2154.4715
ZNF396|252884	57.5786	ZNF396|252884	43.152
ZNF397OS|100101467	614.309	ZNF397OS|100101467	334.9906
ZNF397|84307	655.5051	ZNF397|84307	463.0081
ZNF398|57541	1369.5485	ZNF398|57541	466.5416
ZNF3|7551	1260.3444	ZNF3|7551	538.6742
ZNF404|342908	175.4777	ZNF404|342908	45.0281
ZNF407|55628	468.8544	ZNF407|55628	415.8849
ZNF408|79797	270.0711	ZNF408|79797	186.9919
ZNF410|57862	870.6675	ZNF410|57862	846.6667
ZNF414|84330	152.1721	ZNF414|84330	140.0876
ZNF415|55786	358.8381	ZNF415|55786	151.97
ZNF416|55659	362.6082	ZNF416|55659	135.0844
ZNF417|147687	325.2506	ZNF417|147687	172.6079
ZNF418|147686	450.347	ZNF418|147686	93.1832
ZNF419|79744	586.4108	ZNF419|79744	174.4841
ZNF41|7592	209.7507	ZNF41|7592	272.6704
ZNF420|147923	337.2462	ZNF420|147923	176.3602
ZNF423|23090	19.5356	ZNF423|23090	1031.8949
ZNF425|155054	107.2744	ZNF425|155054	83.177
ZNF426|79088	307.4287	ZNF426|79088	234.5216
ZNF428|126299	488.0542	ZNF428|126299	391.6448
ZNF429|353088	174.7922	ZNF429|353088	156.9731
ZNF430|80264	199.8115	ZNF430|80264	133.2083
ZNF431|170959	314.626	ZNF431|170959	141.3383
ZNF432|9668	255.6765	ZNF432|9668	109.4434
ZNF433|163059	249.5073	ZNF433|163059	62.5391
ZNF434|54925	311.5414	ZNF434|54925	283.3021
ZNF436|80818	2259.1003	ZNF436|80818	853.0144
ZNF438|220929	264.9302	ZNF438|220929	497.1857
ZNF439|90594	546.9968	ZNF439|90594	100.6879
ZNF43|7594	705.3380000000001	ZNF43|7594	284.5528
ZNF440|126070	588.8099	ZNF440|126070	182.6141
ZNF441|126068	251.5637	ZNF441|126068	279.5497
ZNF442|79973	13.7092	ZNF442|79973	28.768
ZNF443|10224	280.353	ZNF443|10224	62.5391
ZNF444|55311	538.0859	ZNF444|55311	302.6892
ZNF445|353274	418.1304	ZNF445|353274	684.1776
ZNF446|55663	189.653	ZNF446|55663	135.4409
ZNF449|203523	145.4785	ZNF449|203523	203.3521
ZNF44|51710	268.3712	ZNF44|51710	206.3665
ZNF451|26036	802.6424	ZNF451|26036	752.9393
ZNF454|285676	80.8842	ZNF454|285676	20.6379
ZNF45|7596	377.3456	ZNF45|7596	269.5435
ZNF460|10794	140.862	ZNF460|10794	48.7805
ZNF461|92283	222.7744	ZNF461|92283	99.4371
ZNF462|58499	2791.5346	ZNF462|58499	533.4584
ZNF467|168544	10.9674	ZNF467|168544	145.0907
ZNF468|90333	501.7565	ZNF468|90333	232.6454
ZNF469|84627	91.5089	ZNF469|84627	135.7098
ZNF470|388566	338.9598	ZNF470|388566	241.4009
ZNF471|57573	219.3471	ZNF471|57573	241.4009
ZNF473|25888	634.0502	ZNF473|25888	216.3852
ZNF480|147657	718.0189999999999	ZNF480|147657	248.9056
ZNF483|158399	45.2403	ZNF483|158399	34.3965
ZNF484|83744	90.8234	ZNF484|83744	78.7992
ZNF485|220992	162.1112	ZNF485|220992	36.2727
ZNF486|90649	337.2462	ZNF486|90649	60.0375
ZNF487|642819	32.5593	ZNF487|642819	33.1457
ZNF488|118738	20.5638	ZNF488|118738	19.3871
ZNF48|197407	622.3974	ZNF48|197407	145.7161
