gene_id	TCGA-E2-A153-01A-12R-A12D-07	gene_id	TCGA-E2-A153-11A-31R-A12D-07
COL24A1|255631	70.634	COL24A1|255631	23.1634
lowly_expressed	lowly_expressed	COL25A1|84570	25.4343
COL27A1|85301	276.4182	COL27A1|85301	583.6267
COL28A1|340267	9.4549	COL28A1|340267	47.6893
lowly_expressed	lowly_expressed	COL2A1|1280	86.295
COL3A1|1281	195258.6207	COL3A1|1281	57603.2701
COL4A1|1282	30995.5506	COL4A1|1282	3817.8721
COL4A2|1284	26771.4127	COL4A2|1284	6106.9604
COL4A3BP|10087	817.5751	COL4A3BP|10087	1274.895
COL4A3|1285	5.0056	COL4A3|1285	56.3188
COL4A4|1286	53.3927	COL4A4|1286	202.112
COL4A5|1287	1230.2558	COL4A5|1287	1194.5044
COL4A6|1288	57.2859	COL4A6|1288	496.8775
COL5A1|1289	30385.9844	COL5A1|1289	4246.1678
COL5A2|1290	29384.3159	COL5A2|1290	4419.6662
COL5A3|50509	3373.7486	COL5A3|50509	417.8494
COL6A1|1291	46652.9477	COL6A1|1291	10938.5716
COL6A2|1292	39771.9689	COL6A2|1292	15364.5963
COL6A3|1293	67890.4338	COL6A3|1293	21276.2575
COL6A4P2|646300	5.5617	COL6A4P2|646300	18.1674
COL6A6|131873	31.7019	COL6A6|131873	1197.2295
COL7A1|1294	548.9433	COL7A1|1294	975.1334
COL8A1|1295	3285.8732	COL8A1|1295	140.7971
COL8A2|1296	6637.3749	COL8A2|1296	1183.1498
COL9A2|1298	100.6674	COL9A2|1298	425.5706
COL9A3|1299	8.3426	COL9A3|1299	103.554
COLEC10|10584	12.2358	lowly_expressed	lowly_expressed
COLEC11|78989	5.0056	COLEC11|78989	6.8128
COLEC12|81035	1431.5907	COLEC12|81035	587.2601
COLQ|8292	35.5951	COLQ|8292	73.1237
COMMD10|51397	438.8209	COMMD10|51397	334.7337
COMMD1|150684	268.0756	COMMD1|150684	235.2674
COMMD2|51122	706.8966	COMMD2|51122	741.2286
COMMD3|23412	1031.3571	COMMD3|23412	577.3317
COMMD4|54939	761.4016	COMMD4|54939	616.7821
COMMD5|28991	730.2225	COMMD5|28991	432.0382
COMMD6|170622	1421.0234	COMMD6|170622	915.6353
COMMD7|149951	1416.0178	COMMD7|149951	1130.9186
COMMD8|54951	170.7453	COMMD8|54951	175.3151
COMMD9|29099	662.4027	COMMD9|29099	587.2601
COMP|1311	24843.1591	COMP|1311	125.3548
COMTD1|118881	113.4594	COMTD1|118881	86.295
COMT|1312	1410.4561	COMT|1312	3973.6573
COPA|1314	8912.1246	COPA|1314	5255.1607
COPB1|1315	3360.4004	COPB1|1315	3215.1698
COPB2|9276	3960.5117	COPB2|9276	3603.0429999999997
COPE|11316	2267.2692	COPE|11316	1621.4375
COPG2|26958	572.8587	COPG2|26958	428.2957
COPG|22820	5017.2414	COPG|22820	4746.6788
COPS2|9318	1847.6085	COPS2|9318	1853.5256
COPS3|8533	669.6329	COPS3|8533	916.0895
COPS4|51138	773.0812	COPS4|51138	748.9497
COPS5|10987	1294.2158	COPS5|10987	851.1411
COPS6|10980	1817.0189	COPS6|10980	1063.2451
COPS7A|50813	1839.8220000000001	COPS7A|50813	1160.8947
COPS7B|64708	638.4872	COPS7B|64708	594.9813
COPS8|10920	1486.079	COPS8|10920	896.9956
COPZ1|22818	3716.3515	COPZ1|22818	2598.3876
COPZ2|51226	878.7542	COPZ2|51226	121.2672
COQ10A|93058	87.3192	COQ10A|93058	107.1875
COQ10B|80219	611.7909	COQ10B|80219	779.8342
COQ2|27235	149.6107	COQ2|27235	223.0044
COQ3|51805	78.9766	COQ3|51805	100.8289
COQ4|51117	784.2047	COQ4|51117	827.9777
COQ5|84274	526.6963	COQ5|84274	471.8974
COQ6|51004	352.0245	COQ6|51004	551.3069
COQ7|10229	619.5773	COQ7|10229	453.2758
COQ9|57017	550.6118	COQ9|57017	805.7227
CORIN|10699	782.5362	CORIN|10699	89.9285
CORO1A|11151	790.3226	CORO1A|11151	578.6306
CORO1B|57175	1658.5095	CORO1B|57175	1940.729
CORO1C|23603	2440.4894	CORO1C|23603	2569.3199
CORO2A|7464	1175.7508	CORO2A|7464	848.416
CORO2B|10391	101.2236	CORO2B|10391	209.8331
CORO6|84940	126.8076	CORO6|84940	38.1515
CORO7|79585	860.1224	CORO7|79585	607.2533
CORT|1325	7.7086	CORT|1325	6.7719
COTL1|23406	2068.4093	COTL1|23406	1858.0674
COX10|1352	168.5206	COX10|1352	307.9369
COX11|1353	729.2325	COX11|1353	594.2092
COX15|1355	1113.96	COX15|1355	1165.7091
COX16|51241	787.5417	COX16|51241	578.1765
COX17|10063	367.0745	COX17|10063	315.658
COX18|285521	295.8843	COX18|285521	486.8854
COX19|90639	174.6107	COX19|90639	215.3696
COX4I1|1327	2880.4227	COX4I1|1327	3440.4451
COX4I2|84701	22.8031	COX4I2|84701	15.4423
COX4NB|10328	294.2158	COX4NB|10328	386.5107
COX5A|9377	971.079	COX5A|9377	784.8302
COX5B|1329	1032.8142	COX5B|1329	768.4796
COX6A1|1337	1925.4727	COX6A1|1337	1140.4565
COX6B1|1340	2943.8265	COX6B1|1340	1719.9955
COX6B2|125965	77.3081	COX6B2|125965	31.7929
COX6C|1345	4365.406	COX6C|1345	1127.2851
COX7A1|1346	333.1479	COX7A1|1346	169.4107
COX7A2L|9167	1921.0234	COX7A2L|9167	1231.2933
COX7A2|1347	954.3938	COX7A2|1347	725.7863
COX7B|1349	1169.0768	COX7B|1349	884.2966
COX7C|1350	2949.9444	COX7C|1350	1702.2823
COX8A|1351	1366.5184	COX8A|1351	1165.8908
CP110|9738	751.9466	CP110|9738	607.6984
lowly_expressed	lowly_expressed	CPA1|1357	6.8128
CPA3|1359	605.673	CPA3|1359	88.5659
CPA4|51200	20.5784	CPA4|51200	54.5021
CPA6|57094	5.5617	lowly_expressed	lowly_expressed
CPAMD8|27151	139.5996	CPAMD8|27151	643.1248
CPB1|1360	57.2859	CPB1|1360	63.1316
lowly_expressed	lowly_expressed	CPB2|1361	65.4025
CPD|1362	2902.6696	CPD|1362	4964.6872
CPEB1|64506	11.1235	CPEB1|64506	27.7052
CPEB2|132864	874.3048	CPEB2|132864	1022.3686
CPEB3|22849	141.8242	CPEB3|22849	299.7616
CPEB4|80315	1246.941	CPEB4|80315	1438.8555
CPE|1363	3773.6374	CPE|1363	4069.4902
CPLX1|10815	62.8476	CPLX1|10815	76.3029
CPM|1368	419.911	CPM|1368	466.4471
CPN2|1370	37.8198	lowly_expressed	lowly_expressed
CPNE1|8904	3210.139	CPNE1|8904	1795.985
CPNE2|221184	591.7686	CPNE2|221184	604.5191
CPNE3|8895	4267.5195	CPNE3|8895	3391.3932
CPNE5|57699	66.7408	CPNE5|57699	49.9603
CPNE7|27132	28.921	CPNE7|27132	27.7052
CPNE8|144402	126.8076	CPNE8|144402	277.9607
CPOX|1371	243.604	CPOX|1371	324.7417
CPPED1|55313	927.1413	CPPED1|55313	699.4436
CPS1|1373	42.8254	CPS1|1373	199.84099999999998
CPSF1|29894	1698.5539	CPSF1|29894	1870.3304
CPSF2|53981	1129.5884	CPSF2|53981	1095.4922
CPSF3L|54973	1487.2079999999999	CPSF3L|54973	1358.9189999999999
CPSF3|51692	851.5017	CPSF3|51692	599.0689
CPSF4|10898	307.564	CPSF4|10898	373.3394
CPSF6|11052	1488.8765	CPSF6|11052	1759.0553
CPSF7|79869	1719.6885	CPSF7|79869	2367.6621
CPT1A|1374	1019.4661	CPT1A|1374	1865.7886
CPT1B|1375	119.0211	CPT1B|1375	241.953
CPT1C|126129	88.4316	CPT1C|126129	67.6734
CPT2|1376	610.6785	CPT2|1376	971.0458
CPVL|54504	312.0133	CPVL|54504	548.2003
CPXM1|56265	678.5317	CPXM1|56265	3094.8109
CPXM2|119587	1813.1257	CPXM2|119587	1613.7164
CPZ|8532	571.7464	CPZ|8532	870.6711
CP|1356	2380.9677	CP|1356	2332.758
CR1|1378	20.5784	CR1|1378	148.064
lowly_expressed	lowly_expressed	CR2|1380	62.6774
CRABP1|1381	15.0167	CRABP1|1381	274.3272
CRABP2|1382	8810.901	CRABP2|1382	2560.2362
CRADD|8738	127.3637	CRADD|8738	326.5584
CRAMP1L|57585	748.6263	CRAMP1L|57585	1522.4753
CRAT|1384	2501.1123	CRAT|1384	3020.7789
CRB1|23418	8.8988	CRB1|23418	6.3586
lowly_expressed	lowly_expressed	CRB2|286204	154.4226
CRB3|92359	289.7664	CRB3|92359	210.2873
CRBN|51185	617.8142	CRBN|51185	735.4059
CRCP|27297	813.6819	CRCP|27297	896.1054
CREB1|1385	1071.7464	CREB1|1385	1367.5485
CREB3L1|90993	1705.7842	CREB3L1|90993	651.3001
CREB3L2|64764	3479.4216	CREB3L2|64764	3850.5734
CREB3L4|148327	2849.277	CREB3L4|148327	1166.7991
CREB3|10488	1165.0945	CREB3|10488	802.0892
CREB5|9586	108.4538	CREB5|9586	676.7344
CREBBP|1387	3252.5028	CREBBP|1387	3335.9827
CREBL2|1389	1731.3682	CREBL2|1389	1799.9319
CREBZF|58487	1011.1235	CREBZF|58487	1526.513
CREG1|8804	3549.4994	CREG1|8804	2767.7983
CRELD1|78987	719.6885	CRELD1|78987	582.7183
CRELD2|79174	725.8065	CRELD2|79174	473.7141
CREM|1390	369.2992	CREM|1390	264.3352
CRHBP|1393	5.0056	CRHBP|1393	19.0757
CRHR1|1394	28.4372	CRHR1|1394	61.1286
CRIM1|51232	4723.0256	CRIM1|51232	5994.7769
CRIP1|1396	9430.4783	CRIP1|1396	712.615
CRIP2|1397	5116.2403	CRIP2|1397	2133.3031
lowly_expressed	lowly_expressed	CRIP3|401262	5.9044
CRIPAK|285464	181.3126	CRIPAK|285464	296.1281
CRIPT|9419	344.2714	CRIPT|9419	309.7536
CRISP3|10321	197.9978	CRISP3|10321	8.1753
CRISPLD1|83690	525.0278	CRISPLD1|83690	959.237
CRISPLD2|83716	4523.3593	CRISPLD2|83716	1135.0062
CRKL|1399	1795.3281	CRKL|1399	2018.3945
CRK|1398	868.743	CRK|1398	1349.8354
CRLF1|9244	63.96	CRLF1|9244	73.1237
CRLF3|51379	330.3671	CRLF3|51379	369.2517
CRLS1|54675	886.5406	CRLS1|54675	560.4633
CRMP1|1400	166.4516	CRMP1|1400	160.7812
CRNKL1|51340	1513.9043	CRNKL1|51340	929.715
CROCCL1|84809	215.3615	CROCCL1|84809	506.0066
CROCCL2|114819	46.7186	CROCCL2|114819	99.0121
CROCC|9696	393.7709	CROCC|9696	420.1204
CROT|54677	650.7230000000001	CROT|54677	1064.1535
CRTAC1|55118	15.0167	CRTAC1|55118	122.1755
CRTAM|56253	61.7353	CRTAM|56253	19.5299
CRTAP|10491	4411.0122	CRTAP|10491	3376.4051
CRTC1|23373	248.6096	CRTC1|23373	468.7181
CRTC2|200186	1428.2536	CRTC2|200186	888.3842
CRTC3|64784	1386.5406	CRTC3|64784	1297.6042
CRY1|1407	351.5017	CRY1|1407	535.4831
CRY2|1408	1171.3014	CRY2|1408	1447.9391
CRYAB|1410	438.2647	CRYAB|1410	2428.0686
CRYBB1|1414	22.8031	CRYBB1|1414	5.4502
lowly_expressed	lowly_expressed	CRYBB3|1417	6.3586
CRYBG3|131544	185.6785	CRYBG3|131544	669.1904
lowly_expressed	lowly_expressed	CRYGN|155051	8.6295
CRYGS|1427	5.0056	CRYGS|1427	10.9004
CRYL1|51084	466.0734	CRYL1|51084	401.95300000000003
lowly_expressed	lowly_expressed	CRYM|1428	28.6136
CRYZL1|9946	360.4561	CRYZL1|9946	280.159
CRYZ|1429	979.9110000000001	CRYZ|1429	748.4183
CSAD|51380	293.6596	CSAD|51380	652.2085
CSDAP1|440359	26.6963	CSDAP1|440359	43.1475
CSDA|8531	2685.2058	CSDA|8531	2850.4599
CSDC2|27254	124.5829	CSDC2|27254	34.0638
CSDE1|7812	11962.7364	CSDE1|7812	15022.1415
CSE1L|1434	2485.5395	CSE1L|1434	1798.1151
CSF1R|1436	1941.6018	CSF1R|1436	806.1769
CSF1|1435	1240.267	CSF1|1435	1290.3372
CSF2RA|1438	97.8865	CSF2RA|1438	102.6456
CSF2RB|1439	207.4527	CSF2RB|1439	458.726
CSF3R|1441	139.0434	CSF3R|1441	403.7697
lowly_expressed	lowly_expressed	CSF3|1440	19.0757
CSGALNACT1|55790	353.7264	CSGALNACT1|55790	599.5231
CSGALNACT2|55454	972.1913	CSGALNACT2|55454	662.2005
CSK|1445	1001.1123	CSK|1445	1069.6037
CSMD1|64478	20.0222	CSMD1|64478	28.6136
CSMD2|114784	117.9088	CSMD2|114784	39.514
lowly_expressed	lowly_expressed	CSN3|1448	14.5339
CSNK1A1|1452	6347.0523	CSNK1A1|1452	7028.0459
CSNK1D|1453	3225.8065	CSNK1D|1453	3591.2342
CSNK1E|1454	1877.6418	CSNK1E|1454	2474.9949
CSNK1G1|53944	608.4538	CSNK1G1|53944	663.5631
CSNK1G2|1455	869.2992	CSNK1G2|1455	966.9581
CSNK1G3|1456	888.7653	CSNK1G3|1456	783.9219
CSNK2A1P|283106	521.6908	CSNK2A1P|283106	411.0367
CSNK2A1|1457	1626.2514	CSNK2A1|1457	1134.5521
CSNK2A2|1459	358.7319	CSNK2A2|1459	548.6545
CSNK2B|1460	2335.9288	CSNK2B|1460	1764.9597
CSPG4|1464	2023.9155	CSPG4|1464	511.4114
CSPG5|10675	20.5784	CSPG5|10675	61.3149
CSPP1|79848	370.9677	CSPP1|79848	413.7164
CSRNP1|64651	798.6652	CSRNP1|64651	3392.7558
CSRNP2|81566	1121.802	CSRNP2|81566	971.0458
CSRNP3|80034	12.2358	CSRNP3|80034	47.2352
CSRP1|1465	10146.2736	CSRP1|1465	18793.6868
CSRP2BP|57325	735.2614	CSRP2BP|57325	544.5668
CSRP2|1466	367.0745	CSRP2|1466	208.0164
CST1|1469	438.2647	lowly_expressed	lowly_expressed
CST2|1470	6.1179	lowly_expressed	lowly_expressed
CST3|1471	4380.4227	CST3|1471	2933.5756
CST4|1472	13.3482	lowly_expressed	lowly_expressed
CST6|1474	100.1112	CST6|1474	9.5379
CST7|8530	177.9755	CST7|8530	52.2312
CST9|128822	28.3648	lowly_expressed	lowly_expressed
CSTA|1475	53.3927	CSTA|1475	188.9406
CSTB|1476	2530.0334	CSTB|1476	3190.1896
CSTF1|1477	764.1824	CSTF1|1477	586.3518
CSTF2T|23283	987.7642	CSTF2T|23283	1076.4165
CSTF2|1478	315.9066	CSTF2|1478	263.881
CSTF3|1479	512.7919999999999	CSTF3|1479	566.2814
CS|1431	2796.4405	CS|1431	2959.4641
CT62|196993	53.3927	CT62|196993	51.3228
lowly_expressed	lowly_expressed	CTAGE1|64693	8.6295
CTAGE4|100128553	49.4994	CTAGE4|100128553	70.3985
CTAGE5|4253	638.0089	CTAGE5|4253	1050.2918
CTAGE6|340307	8.3426	CTAGE6|340307	14.5339
CTAGE9|643854	218.02	CTAGE9|643854	230.2714
CTBP1|1487	2177.7809	CTBP1|1487	2150.7301
CTBP2|1488	3384.3159	CTBP2|1488	1944.8166
CTBS|1486	617.3137	CTBS|1486	875.6217
CTCFL|140690	5.6174	lowly_expressed	lowly_expressed
CTCF|10664	1188.5428	CTCF|10664	1719.9955
CTDP1|9150	433.8154	CTDP1|9150	613.1486
CTDSP1|58190	3832.0356	CTDSP1|58190	2766.4358
CTDSP2|10106	4609.01	CTDSP2|10106	6129.2154
CTDSPL2|51496	635.1502	CTDSPL2|51496	795.7307
CTDSPL|10217	1230.2558	CTDSPL|10217	1684.5691
CTF1|1489	107.3415	CTF1|1489	149.8808
CTGF|1490	23321.4683	CTGF|1490	12499.6026
CTHRC1|115908	4142.9366	CTHRC1|115908	359.7139
CTH|1491	84.5384	CTH|1491	73.1237
CTLA4|1493	10.5673	CTLA4|1493	14.9881
CTNNA1|1495	12899.8888	CTNNA1|1495	9147.2692
lowly_expressed	lowly_expressed	CTNNA2|1496	11.3546
CTNNAL1|8727	379.8665	CTNNAL1|8727	566.8218
CTNNB1|1499	9730.7731	CTNNB1|1499	11735.9964
CTNNBIP1|56998	688.5428	CTNNBIP1|56998	1515.6126
CTNNBL1|56259	1186.3181	CTNNBL1|56259	682.1846
CTNND1|1500	7050.0556	CTNND1|1500	10380.8334
CTNND2|1501	61.7353	CTNND2|1501	180.3111
CTNS|1497	284.1101	CTNS|1497	392.9147
CTPS2|56474	736.3737	CTPS2|56474	520.4951
CTPS|1503	317.5751	CTPS|1503	368.7975
CTR9|9646	1307.5639999999999	CTR9|9646	1537.8676
lowly_expressed	lowly_expressed	CTRL|1506	7.7211
CTSA|5476	3412.0412	CTSA|5476	2460.62
CTSB|1508	34144.0489	CTSB|1508	14979.4482
CTSC|1075	757.5083	CTSC|1075	1627.7961
CTSD|1509	29112.3471	CTSD|1509	30500.2839
CTSE|1510	6.6741	lowly_expressed	lowly_expressed
CTSF|8722	2039.4883	CTSF|8722	1523.3337
CTSG|1511	98.4427	CTSG|1511	61.3149
CTSH|1512	2244.1602	CTSH|1512	2317.2476
CTSK|1513	11868.1869	CTSK|1513	3014.4203
CTSL1|1514	2196.8854	CTSL1|1514	1718.1787
CTSL2|1515	30.5895	CTSL2|1515	195.7534
CTSO|1519	1239.1546	CTSO|1519	1523.7879
CTSS|1520	1245.8287	CTSS|1520	2850.0057
CTSW|1521	51.168	CTSW|1521	74.4862
CTSZ|1522	6828.6986	CTSZ|1522	5361.6441
CTTNBP2NL|55917	783.0923	CTTNBP2NL|55917	1268.0822
CTTNBP2|83992	54.505	CTTNBP2|83992	155.33100000000002
CTTN|2017	4397.1079	CTTN|2017	4474.6225
CTU1|90353	30.5895	CTU1|90353	28.6136
CTU2|348180	147.4249	CTU2|348180	199.2097
CTXN1|404217	307.0078	CTXN1|404217	120.81299999999999
CUBN|8029	70.634	CUBN|8029	80.8448
CUEDC1|404093	535.0389	CUEDC1|404093	346.0883
CUEDC2|79004	895.9956	CUEDC2|79004	555.9214
CUL1|8454	1435.4839	CUL1|8454	1415.2379
CUL2|8453	685.2058	CUL2|8453	784.8302
CUL3|8452	2022.2469	CUL3|8452	2152.3788
CUL4A|8451	2100.6674	CUL4A|8451	2146.0202
CUL4B|8450	2050.0556	CUL4B|8450	2253.6619
CUL5|8065	739.1546	CUL5|8065	1073.2372
CUL7|9820	902.6696	CUL7|9820	1507.3828
CUL9|23113	518.9099	CUL9|23113	962.4163
CUTA|51596	2248.6096	CUTA|51596	1419.3255
CUTC|51076	225.8565	CUTC|51076	281.7032
CUX1|1523	1131.257	CUX1|1523	1137.2772
lowly_expressed	lowly_expressed	CUX2|23316	806.6311
CUZD1|50624	6.4127	CUZD1|50624	12.1631
CWC15|51503	749.1657	CWC15|51503	607.2442
CWC22|57703	572.3026	CWC22|57703	798.0016
CWC25|54883	406.5628	CWC25|54883	470.5348
CWC27|10283	435.4839	CWC27|10283	333.3712
CWF19L1|55280	452.7253	CWF19L1|55280	449.6423
CWF19L2|143884	364.8498	CWF19L2|143884	479.1643
CX3CL1|6376	605.1168	CX3CL1|6376	11673.4416
CX3CR1|1524	588.4316	CX3CR1|1524	150.7891
CXADRP3|440224	6.6741	lowly_expressed	lowly_expressed
CXADR|1525	153.5039	CXADR|1525	410.5825
CXCL10|3627	132.9255	CXCL10|3627	41.3308
CXCL11|6373	31.1457	CXCL11|6373	14.0797
CXCL12|6387	5604.5606	CXCL12|6387	6462.5866
CXCL13|10563	16.6852	CXCL13|10563	8.1753
CXCL14|9547	17473.3037	CXCL14|9547	4129.4425
CXCL16|58191	1639.0434	CXCL16|58191	2019.757
CXCL17|284340	7.7864	CXCL17|284340	361.0764
CXCL1|2919	6.1179	CXCL1|2919	65.8567
CXCL2|2920	8.3426	CXCL2|2920	262.5185
lowly_expressed	lowly_expressed	CXCL3|2921	23.1634
lowly_expressed	lowly_expressed	CXCL5|6374	26.3427
lowly_expressed	lowly_expressed	CXCL6|6372	16.8048
CXCL9|4283	77.8643	CXCL9|4283	257.9766
lowly_expressed	lowly_expressed	CXCR2P1|3580	9.0837
CXCR2|3579	7.2303	CXCR2|3579	11.3546
CXCR3|2833	16.6852	CXCR3|2833	21.8008
CXCR4|7852	2829.2547	CXCR4|7852	1881.2308
lowly_expressed	lowly_expressed	CXCR5|643	8.1753
CXCR6|10663	12.2358	CXCR6|10663	46.3268
CXCR7|57007	1847.0523	CXCR7|57007	1307.142
CXXC1|30827	642.3804	CXXC1|30827	912.456
CXXC5|51523	1372.0801	CXXC5|51523	588.1685
CXorf21|80231	54.505	CXorf21|80231	32.7013
CXorf23|256643	218.5762	CXorf23|256643	269.3312
CXorf26|51260	470.5228	CXorf26|51260	458.726
CXorf36|79742	643.4928	CXorf36|79742	1221.7554
CXorf38|159013	137.3749	CXorf38|159013	188.4864
CXorf40A|91966	611.7909	CXorf40A|91966	429.204
CXorf40B|541578	621.2458	CXorf40B|541578	381.5147
CXorf42|158801	10.0111	CXorf42|158801	16.3506
lowly_expressed	lowly_expressed	CXorf49B|100132994	6.3586
CXorf50B|653687	7.7864	lowly_expressed	lowly_expressed
CXorf56|63932	189.09900000000002	CXorf56|63932	251.1638
CXorf57|55086	36.1513	CXorf57|55086	39.0598
CYB561D1|284613	149.0545	CYB561D1|284613	362.439
CYB561D2|11068	662.4472	CYB561D2|11068	481.5215
CYB561|1534	3329.2547	CYB561|1534	3809.6968
CYB5A|1528	2197.9978	CYB5A|1528	2820.9379
CYB5B|80777	968.2981	CYB5B|80777	1139.5481
CYB5D1|124637	601.2236	CYB5D1|124637	715.3401
CYB5D2|124936	484.4271	CYB5D2|124936	573.6346
CYB5R1|51706	2351.5017	CYB5R1|51706	1314.8632
CYB5R2|51700	156.2848	CYB5R2|51700	264.7894
CYB5R3|1727	4804.7831	CYB5R3|1727	4294.3113
CYB5R4|51167	261.9577	CYB5R4|51167	451.4591
CYB5RL|606495	67.8532	CYB5RL|606495	68.1276
CYBASC3|220002	901.5573	CYBASC3|220002	1316.6799
CYBA|1535	766.4071	CYBA|1535	674.4635
CYBB|1536	850.3893	CYBB|1536	926.9899
CYBRD1|79901	8196.3293	CYBRD1|79901	7169.2971
CYC1|1537	1716.3515	CYC1|1537	1258.5443
CYCS|54205	1391.5462	CYCS|54205	1436.1304
CYFIP1|23191	3562.8476	CYFIP1|23191	5095.9464
CYFIP2|26999	814.7942	CYFIP2|26999	299.3074
CYGB|114757	406.0011	CYGB|114757	345.6342
CYHR1|50626	882.0912	CYHR1|50626	562.7342
CYLD|1540	797.5528	CYLD|1540	1252.6399
CYP11A1|1583	27.8087	CYP11A1|1583	14.5339
lowly_expressed	lowly_expressed	CYP19A1|1588	19.9841
lowly_expressed	lowly_expressed	CYP1A1|1543	30.4303
CYP1B1|1545	2256.9522	CYP1B1|1545	1705.0074
CYP20A1|57404	585.6507	CYP20A1|57404	833.8821
CYP21A2|1589	115.2558	CYP21A2|1589	117.8971
lowly_expressed	lowly_expressed	CYP24A1|1591	9.9921
CYP26A1|1592	215.7953	CYP26A1|1592	106.7333
CYP26B1|56603	343.1591	CYP26B1|56603	50.4144
CYP27A1|1593	454.3938	CYP27A1|1593	1859.8842
CYP27B1|1594	50.0556	CYP27B1|1594	68.1276
CYP27C1|339761	6.1179	CYP27C1|339761	25.4343
lowly_expressed	lowly_expressed	CYP2A6|1548	358.3513
lowly_expressed	lowly_expressed	CYP2A7|1549	12.263
CYP2B6|1555	10.0111	lowly_expressed	lowly_expressed
CYP2B7P1|1556	4090.1001	CYP2B7P1|1556	493.244
lowly_expressed	lowly_expressed	CYP2C8|1558	8.1753
lowly_expressed	lowly_expressed	CYP2D6|1565	15.4423
lowly_expressed	lowly_expressed	CYP2D7P1|1564	16.8048
CYP2E1|1571	20.0222	CYP2E1|1571	33.1782
CYP2J2|1573	105.1168	CYP2J2|1573	915.1811
CYP2R1|120227	187.4305	CYP2R1|120227	444.1921
CYP2S1|29785	87.3192	CYP2S1|29785	74.032
CYP2U1|113612	332.0356	CYP2U1|113612	343.8174
CYP39A1|51302	9.4549	CYP39A1|51302	153.9684
lowly_expressed	lowly_expressed	CYP3A5|1577	6.3586
CYP46A1|10858	30.0334	CYP46A1|10858	26.7969
CYP4B1|1580	1511.1235	CYP4B1|1580	148.5182
CYP4F11|57834	280.3115	CYP4F11|57834	127.1716
CYP4F12|66002	61.1791	CYP4F12|66002	24.0718
CYP4F22|126410	358.1758	CYP4F22|126410	111.2751
CYP4F3|4051	25.584	lowly_expressed	lowly_expressed
CYP4F8|11283	2224.6941	CYP4F8|11283	32.7013
CYP4V2|285440	689.6552	CYP4V2|285440	633.5869
CYP4X1|260293	726.9188	CYP4X1|260293	727.1489
CYP4Z1|199974	2169.6329	CYP4Z1|199974	853.8662
CYP4Z2P|163720	624.5829	CYP4Z2P|163720	1299.8751
CYP51A1|1595	2047.8309	CYP51A1|1595	3087.9982
lowly_expressed	lowly_expressed	CYP7A1|1581	7.2669
CYP7B1|9420	85.6507	CYP7B1|9420	195.2992
CYR61|3491	13359.8443	CYR61|3491	8488.7022
CYS1|192668	246.3849	CYS1|192668	70.3985
CYSLTR1|10800	50.0556	CYSLTR1|10800	42.6933
CYSLTR2|57105	12.2358	CYSLTR2|57105	17.7132
CYTH1|9267	884.3159	CYTH1|9267	1006.9263
CYTH2|9266	1867.6307	CYTH2|9266	1731.8042
CYTH3|9265	1261.4016	CYTH3|9265	884.2966
CYTH4|27128	453.8376	CYTH4|27128	245.2595
CYTIP|9595	143.4928	CYTIP|9595	237.9925
CYTL1|54360	37.2636	CYTL1|54360	95.3787
CYTSA|23384	1141.8242	CYTSA|23384	1970.2509
CYTSB|92521	714.1268	CYTSB|92521	356.5346
CYYR1|116159	314.7942	CYYR1|116159	1010.5598
D2HGDH|728294	392.1023	D2HGDH|728294	478.2559
lowly_expressed	lowly_expressed	D4S234E|27065	182.1279
DAAM1|23002	661.8465	DAAM1|23002	1205.859
DAAM2|23500	510.1224	DAAM2|23500	501.7009
lowly_expressed	lowly_expressed	DAB1|1600	5.4502
DAB2IP|153090	1283.0923	DAB2IP|153090	3145.2254
DAB2|1601	2666.2959	DAB2|1601	2369.4788
DACH1|1602	263.6263	DACH1|1602	354.2637
DACT1|51339	882.6474	DACT1|51339	167.59400000000002
lowly_expressed	lowly_expressed	DACT2|168002	30.4303
DACT3|147906	338.7097	DACT3|147906	68.1276
DAD1|1603	3005.0056	DAD1|1603	1627.3419
DAG1|1605	5600.6674	DAG1|1605	4794.8223
DAGLA|747	154.0601	DAGLA|747	263.881
DAGLB|221955	661.8465	DAGLB|221955	524.5827
DAK|26007	862.6251	DAK|26007	903.3723
DALRD3|55152	962.9199	DALRD3|55152	793.546
DAP3|7818	3204.1157	DAP3|7818	1538.776
DAPK1|1612	406.5628	DAPK1|1612	454.1842
DAPK2|23604	404.3382	DAPK2|23604	342.0007
DAPK3|1613	1284.7608	DAPK3|1613	819.3482
DAPP1|27071	276.9744	DAPP1|27071	257.5224
DAP|1611	4231.9244	DAP|1611	4334.2796
DARC|2532	73.4149	DARC|2532	2138.2991
DARS2|55157	790.8788	DARS2|55157	450.5507
DARS|1615	1923.2481	DARS|1615	1864.4260000000002
DAXX|1616	1441.6018	DAXX|1616	1381.6283
DAZAP1|26528	1210.2336	DAZAP1|26528	1175.4286
DAZAP2|9802	6298.6652	DAZAP2|9802	5734.0752
DBC1|1620	11.1235	DBC1|1620	540.4792
DBF4B|80174	79.5328	DBF4B|80174	98.55799999999999
DBF4|10926	145.1613	DBF4|10926	144.4306
DBI|1622	1979.9778	DBI|1622	7451.3455
DBN1|1627	1761.4016	DBN1|1627	1451.1184
DBNDD1|79007	581.7575	DBNDD1|79007	627.6825
DBNDD2|55861	1919.6885	DBNDD2|55861	654.3023
DBNL|28988	2062.8476	DBNL|28988	1690.0193
