gene_id	TCGA-BH-A0E1-01A-11R-A056-07	gene_id	TCGA-BH-A0E1-11A-13R-A089-07
PDE4B|5142	275.1707	PDE4B|5142	1737.3836
PDE4DIP|9659	4639.4967	PDE4DIP|9659	939.7354
PDE4D|5144	569.3183	PDE4D|5144	133.268
PDE5A|8654	231.9352	PDE5A|8654	799.3876
PDE6B|5158	197.9645	PDE6B|5158	129.8383
PDE6D|5147	363.8588	PDE6D|5147	314.5517
PDE7A|5150	475.7682	PDE7A|5150	1833.366
PDE7B|27115	134.6159	PDE7B|27115	76.9231
PDE8A|5151	496.495	PDE8A|5151	424.3018
PDE8B|8622	32.0703	PDE8B|8622	62.2244
PDE9A|5152	114.8194	PDE9A|5152	877.0211
PDF|64146	144.8982	PDF|64146	132.8613
PDGFA|5154	260.1254	PDGFA|5154	615.3846
PDGFB|5155	631.1109	PDGFB|5155	452.7193
PDGFC|56034	611.3145	PDGFC|56034	2029.3974
PDGFD|80310	1726.6466	PDGFD|80310	1473.2974
PDGFRA|5156	1069.4281	PDGFRA|5156	1602.0333
PDGFRB|5159	4909.1244	PDGFRB|5159	2021.5581
PDGFRL|5157	901.9264	PDGFRL|5157	443.9
PDHA1|5160	940.0227	PDHA1|5160	1496.4968
PDHB|5162	1330.3216	PDHB|5162	1075.4532
PDHX|8050	864.6774	PDHX|8050	681.8275
PDIA3P|171423	7394.3711	PDIA3P|171423	2156.7859
PDIA3|2923	33386.4881	PDIA3|2923	9443.5326
PDIA4|9601	7650.1412	PDIA4|9601	3244.488
PDIA5|10954	1131.1693	PDIA5|10954	437.0407
PDIA6|10130	11766.101	PDIA6|10130	6075.1739
PDIK1L|149420	485.409	PDIK1L|149420	380.6957
PDK1|5163	368.214	PDK1|5163	269.4757
PDK2|5164	437.5016	PDK2|5164	1037.2366
PDK3|5165	327.4333	PDK3|5165	272.9054
PDK4|5166	1342.9914	PDK4|5166	20262.6164
PDLIM1|9124	1008.8272	PDLIM1|9124	3823.6159
PDLIM2|64236	574.889	PDLIM2|64236	288.584
PDLIM3|27295	276.3585	PDLIM3|27295	2615.3846
PDLIM4|8572	321.8903	PDLIM4|8572	1097.5012
PDLIM5|10611	3844.8671	PDLIM5|10611	3615.3846
PDLIM7|9260	648.1359	PDLIM7|9260	947.0848
PDP1|54704	388.0105	PDP1|54704	1167.5649
PDP2|57546	76.0184	PDP2|57546	112.1999
PDPK1|5170	1348.6689999999999	PDPK1|5170	1564.3557
PDPN|10630	203.9035	PDPN|10630	948.0647
PDPR|55066	434.9439	PDPR|55066	1295.5806
PDRG1|81572	297.7387	PDRG1|81572	512.4939
PDS5A|23244	3384.0057	PDS5A|23244	3237.6286
PDS5B|23047	1087.6171	PDS5B|23047	1148.9466
PDSS1|23590	66.5161	PDSS1|23590	86.7908
PDSS2|57107	347.2298	PDSS2|57107	423.3219
PDXDC1|23042	6594.5944	PDXDC1|23042	3092.1117
PDXDC2|283970	41.9685	PDXDC2|283970	164.1352
PDXK|8566	1928.1745	PDXK|8566	2714.8457
PDXP|57026	315.013	PDXP|57026	164.7526
PDZD11|51248	1106.6217	PDZD11|51248	559.5296
PDZD2|23037	153.2245	PDZD2|23037	978.9319
PDZD4|57595	122.738	PDZD4|57595	177.854
PDZD7|79955	13.8575	PDZD7|79955	5.8795
PDZD8|118987	1356.8489	PDZD8|118987	590.8868
PDZK1IP1|10158	1040.5016	PDZK1IP1|10158	1548.2607
PDZK1P1|728939	5.542999999999999	PDZK1P1|728939	84.7624
PDZK1|5174	410.1825	PDZK1|5174	1535.5218
PDZRN3|23024	971.6099	PDZRN3|23024	940.2254
PDZRN4|29951	15.4412	PDZRN4|29951	7.8393
PEA15|8682	6325.3626	PEA15|8682	4147.4767
PEAR1|375033	171.8332	PEAR1|375033	192.5527
PEBP1|5037	7709.9265	PEBP1|5037	9291.5238
lowly_expressed	lowly_expressed	PEBP4|157310	20.5781
PECAM1|5175	920.1391	PECAM1|5175	1222.44
PECI|10455	1541.7438	PECI|10455	887.7854
PECR|55825	125.5095	PECR|55825	73.0034
PEF1|553115	1506.5101	PEF1|553115	1967.1729999999998
PEG10|23089	267.64799999999997	PEG10|23089	4995.1004
lowly_expressed	lowly_expressed	PEG3AS|100169890	7.5306
PEG3|5178	162.616	PEG3|5178	3170.6173
PELI1|57162	370.5896	PELI1|57162	1316.5115
PELI2|57161	95.023	PELI2|57161	584.0274
PELI3|246330	477.8864	PELI3|246330	350.8084
PELO|53918	381.8498	PELO|53918	392.4547
PELP1|27043	2069.9171	PELP1|27043	1759.9216
PEMT|10400	286.2567	PEMT|10400	437.0407
PENK|5179	21.3802	PENK|5179	17.6384
PEPD|5184	722.1746	PEPD|5184	980.8917
PER1|5187	1318.4438	PER1|5187	9046.5458
PER2|8864	604.1877	PER2|8864	3120.0392
PER3|8863	173.7178	PER3|8863	286.1342
PERP|64065	4340.1743	PERP|64065	9930.9162
PES1|23481	1456.6229999999998	PES1|23481	1897.1093
PET112L|5188	291.4038	PET112L|5188	412.5429
PEX10|5192	516.3113	PEX10|5192	533.9049
PEX11A|8800	220.1366	PEX11A|8800	333.66
PEX11B|8799	1625.2888	PEX11B|8799	1013.2288
PEX11G|92960	75.2265	PEX11G|92960	115.6296
PEX12|5193	263.2928	PEX12|5193	324.3508
PEX13|5194	743.1588	PEX13|5194	868.6918
PEX14|5195	403.8476	PEX14|5195	534.0519
PEX16|9409	373.3611	PEX16|9409	465.4581
PEX19|5824	2986.097	PEX19|5824	2302.2244
PEX1|5189	581.6198	PEX1|5189	607.0554
PEX26|55670	479.5532	PEX26|55670	477.8148
PEX2|5828	871.4399	PEX2|5828	1142.5772
PEX3|8504	217.761	PEX3|8504	474.7673
PEX5|5830	995.3657	PEX5|5830	1452.7193
PEX6|5190	548.3617	PEX6|5190	777.56
PEX7|5191	511.9363	PEX7|5191	398.3341
PFAS|5198	308.8247	PFAS|5198	638.9025
PFDN1|5201	1097.9113	PFDN1|5201	1175.8942
PFDN2|5202	932.0169999999999	PFDN2|5202	559.5296
PFDN4|5203	344.4583	PFDN4|5203	414.0127
PFDN5|5204	4778.8637	PFDN5|5204	10426.2616
PFDN6|10471	455.3184	PFDN6|10471	376.2861
PFKFB2|5208	506.7892	PFKFB2|5208	352.2783
PFKFB3|5209	1911.5455	PFKFB3|5209	2074.4733
PFKFB4|5210	213.4058	PFKFB4|5210	98.4811
PFKL|5211	2881.5717	PFKL|5211	2725.1347
PFKM|5213	476.6986	PFKM|5213	1227.3395
PFKP|5214	1261.43	PFKP|5214	857.9128
PFN1|5216	11329.114	PFN1|5216	6338.0696
PFN2|5217	1379.8128	PFN2|5217	1809.4072
PFN4|375189	5.542999999999999	lowly_expressed	lowly_expressed
PGAM1|5223	3149.2197	PGAM1|5223	1904.9486
PGAM2|5224	7.1267	PGAM2|5224	8.3293
PGAM4|441531	54.6382	PGAM4|441531	43.6061
PGAM5|192111	328.6251	PGAM5|192111	392.5674
PGAP1|80055	101.3578	PGAP1|80055	473.7874
PGAP2|27315	524.2101	PGAP2|27315	822.1460000000001
PGAP3|93210	861.1457	PGAP3|93210	1112.1999
PGBD1|84547	125.1136	PGBD1|84547	122.9789
PGBD2|267002	133.0322	PGBD2|267002	266.536
PGBD3|267004	111.7074	PGBD3|267004	124.0862
PGBD4|161779	16.629	PGBD4|161779	33.806999999999995
PGBD5|79605	32.4662	PGBD5|79605	90.6418
PGCP|10404	1007.2435	PGCP|10404	723.1749
PGC|5225	10.6901	lowly_expressed	lowly_expressed
PGD|5226	2915.6216	PGD|5226	2105.3405
PGF|5228	211.822	PGF|5228	187.1632
PGGT1B|5229	351.585	PGGT1B|5229	466.43800000000005
PGK1|5230	5193.0055	PGK1|5230	4712.8858
PGLS|25796	1049.6079	PGLS|25796	1024.4978
PGLYRP2|114770	234.7859	PGLYRP2|114770	124.9388
PGM1|5236	1531.8495	PGM1|5236	2110.73
PGM2L1|283209	195.58900000000003	PGM2L1|283209	121.5091
PGM2|55276	809.279	PGM2|55276	781.9696
PGM3|5238	606.4247	PGM3|5238	306.0461
PGM5|5239	93.0433	PGM5|5239	475.2572
PGPEP1|54858	1048.8161	PGPEP1|54858	656.5409
PGP|283871	332.5804	PGP|283871	141.5973
PGRMC1|10857	1840.2783	PGRMC1|10857	3025.9677
PGRMC2|10424	3010.6446	PGRMC2|10424	1578.148
PGR|5241	28040.3373	PGR|5241	2860.5585
PGS1|9489	267.64799999999997	PGS1|9489	508.5742
PHACTR1|221692	9.5023	PHACTR1|221692	9.3092
PHACTR2|9749	346.042	PHACTR2|9749	423.3219
PHACTR4|65979	959.3361	PHACTR4|65979	974.0323
PHAX|51808	547.5699	PHAX|51808	562.9593
PHB2|11331	3266.0188	PHB2|11331	5919.1573
PHB|5245	1929.7582	PHB|5245	3983.3415
PHC1|1911	407.7832	PHC1|1911	647.9863
PHC2|1912	2409.6242	PHC2|1912	3442.4302
PHC3|80012	1425.7405	PHC3|80012	1178.8339
PHF10|55274	1558.5945	PHF10|55274	1783.8119
PHF11|51131	816.0098	PHF11|51131	592.8466
PHF12|57649	1430.8876	PHF12|57649	1143.5571
PHF13|148479	982.6959	PHF13|148479	940.7153
PHF14|9678	870.2521	PHF14|9678	1130.3283
PHF15|23338	1344.971	PHF15|23338	1571.7785
PHF16|9767	323.87	PHF16|9767	349.8285
PHF17|79960	979.5285	PHF17|79960	2949.0446
PHF19|26147	680.998	PHF19|26147	278.295
PHF1|5252	1033.3748	PHF1|5252	1563.9392
PHF20L1|51105	2469.0136	PHF20L1|51105	813.3268
PHF20|51230	1283.2061	PHF20|51230	1376.2861
PHF21A|51317	677.8305	PHF21A|51317	754.5321
lowly_expressed	lowly_expressed	PHF21B|112885	7.8393
PHF23|79142	1380.6046	PHF23|79142	835.8648
PHF2|5253	1557.5849	PHF2|5253	1856.9329
PHF3|23469	2760.8133	PHF3|23469	2577.1681
PHF5A|84844	439.8772	PHF5A|84844	566.389
PHF6|84295	542.0269	PHF6|84295	644.2919999999999
PHF7|51533	140.1589	PHF7|51533	85.7423
PHF8|23133	1015.954	PHF8|23133	995.1004
PHGDH|26227	1276.8712	PHGDH|26227	2494.3655
PHGR1|644844	177.7721	PHGR1|644844	53.4052
PHIP|55023	1621.3097	PHIP|55023	1875.6737
PHKA1|5255	479.866	PHKA1|5255	442.9201
PHKA2|5256	451.4977	PHKA2|5256	814.0911
PHKB|5257	1594.0104	PHKB|5257	2217.5404
lowly_expressed	lowly_expressed	PHKG1|5260	28.9074
PHKG2|5261	562.6152	PHKG2|5261	386.0853
PHLDA1|22822	1471.2724	PHLDA1|22822	4890.7398
PHLDA2|7262	167.0821	PHLDA2|7262	48.0157
PHLDA3|23612	502.434	PHLDA3|23612	1081.8226
PHLDB1|23187	1532.6414	PHLDB1|23187	1967.1729999999998
PHLDB2|90102	546.778	PHLDB2|90102	374.8163
PHLDB3|653583	386.4268	PHLDB3|653583	268.9858
PHLPP1|23239	511.1444	PHLPP1|23239	1616.8545
PHLPP2|23035	223.0902	PHLPP2|23035	316.8839
lowly_expressed	lowly_expressed	PHOSPHO1|162466	24.9878
PHOSPHO2|493911	62.9527	PHOSPHO2|493911	96.3988
PHPT1|29085	1099.0991	PHPT1|29085	721.705
PHRF1|57661	1218.6696	PHRF1|57661	1235.1788
PHTF1|10745	401.4721	PHTF1|10745	100.441
PHTF2|57157	797.4011	PHTF2|57157	323.8609
PHYHD1|254295	769.2902	PHYHD1|254295	904.9486
PHYHIPL|84457	5.7172	PHYHIPL|84457	57.511
PHYHIP|9796	23.3598	PHYHIP|9796	120.0392
PHYH|5264	852.8312	PHYH|5264	596.7663
PI15|51050	445.0243	PI15|51050	1942.6752
PI16|221476	31.2784	PI16|221476	175.4042
PI3|5266	18.6087	PI3|5266	261.6365
PI4K2A|55361	881.4489	PI4K2A|55361	824.5958
PI4K2B|55300	661.9934	PI4K2B|55300	593.8266
PI4KAP1|728233	110.8601	PI4KAP1|728233	125.9187
PI4KAP2|375133	66.91199999999999	PI4KAP2|375133	95.0514
PI4KA|5297	3068.4502	PI4KA|5297	1942.1852
PI4KB|5298	3114.7739	PI4KB|5298	2034.2969
PIAS1|8554	333.3723	PIAS1|8554	506.6144
PIAS2|9063	359.8995	PIAS2|9063	185.2033
PIAS3|10401	1699.7234	PIAS3|10401	1338.5595
PIAS4|51588	404.2436	PIAS4|51588	298.8731
PIBF1|10464	473.9271	PIBF1|10464	601.6659
PICALM|8301	3768.8487	PICALM|8301	4094.0715
PICK1|9463	574.0971	PICK1|9463	536.0118
PID1|55022	68.4957	PID1|55022	268.0059
PIF1|80119	21.7761	lowly_expressed	lowly_expressed
PIGA|5277	189.65	PIGA|5277	269.9657
PIGB|9488	326.8157	PIGB|9488	232.9054
PIGC|5279	1062.2777	PIGC|5279	790.7888
PIGF|5281	274.755	PIGF|5281	219.2406
PIGG|54872	878.919	PIGG|54872	690.8182
PIGH|5283	423.1888	PIGH|5283	409.4463
PIGK|10026	1165.2192	PIGK|10026	926.5066
PIGL|9487	33.654	PIGL|9487	52.9152
PIGM|93183	733.6565	PIGM|93183	403.7237
PIGN|23556	615.6697	PIGN|23556	640.8623
PIGO|84720	1051.5876	PIGO|84720	849.0936
PIGP|51227	338.1234	PIGP|51227	344.92900000000003
PIGQ|9091	1090.9627	PIGQ|9091	701.4552
PIGR|5284	1412.2789	PIGR|5284	26924.5468
PIGS|94005	1515.6164	PIGS|94005	1490.9358
PIGT|51604	12297.1606	PIGT|51604	2359.1377
PIGU|128869	498.8706	PIGU|128869	449.7795
PIGV|55650	534.1083	PIGV|55650	585.0073
PIGW|284098	175.0006	PIGW|284098	194.5125
PIGX|54965	1318.4438	PIGX|54965	461.5385
PIGY|84992	1442.3696	PIGY|84992	2322.391
PIGZ|80235	123.1339	PIGZ|80235	90.6418
PIH1D1|55011	1167.1989	PIH1D1|55011	935.8158
PIH1D2|120379	32.4662	PIH1D2|120379	26.4576
PIK3AP1|118788	139.36700000000002	PIK3AP1|118788	161.6854
PIK3C2A|5286	1430.0958	PIK3C2A|5286	1450.7594
PIK3C2B|5287	422.0604	PIK3C2B|5287	487.5061
PIK3C2G|5288	36.8214	PIK3C2G|5288	958.8437
PIK3C3|5289	672.2875	PIK3C3|5289	635.9628
PIK3CA|5290	424.8319	PIK3CA|5290	529.6423
PIK3CB|5291	1301.8147	PIK3CB|5291	922.587
PIK3CD|5293	109.6723	PIK3CD|5293	294.4635
PIK3CG|5294	50.6789	PIK3CG|5294	37.2366
PIK3IP1|113791	323.87	PIK3IP1|113791	1179.8138
PIK3R1|5295	2589.772	PIK3R1|5295	12180.7937
PIK3R2|5296	1964.8019	PIK3R2|5296	1409.4170000000001
PIK3R3|8503	2720.8245	PIK3R3|8503	808.9172
PIK3R4|30849	716.6316	PIK3R4|30849	1056.8349
PIK3R5|23533	52.6586	PIK3R5|23533	68.1039
PIK3R6|146850	13.4616	lowly_expressed	lowly_expressed
PIKFYVE|200576	551.9251	PIKFYVE|200576	678.5889
PILRA|29992	36.0295	PILRA|29992	36.2567
PILRB|29990	236.916	PILRB|29990	792.4743
PIM1|5292	470.7596	PIM1|5292	370.4067
PIM2|11040	245.0801	PIM2|11040	259.1867
PIM3|415116	1756.7372	PIM3|415116	1464.4782
PIN1|5300	679.0183	PIN1|5300	548.2607
PIN4|5303	283.4852	PIN4|5303	378.7359
PINK1|65018	1781.2848	PINK1|65018	1912.7878
PINX1|54984	86.3125	PINX1|54984	172.4645
PION|54103	353.9606	PION|54103	317.9814
PIP4K2A|5305	502.434	PIP4K2A|5305	565.4091
PIP4K2B|8396	1991.5232	PIP4K2B|8396	2139.6374
PIP4K2C|79837	1419.0097	PIP4K2C|79837	1195.4924
PIP5K1A|8394	2806.3452	PIP5K1A|8394	1152.8662
PIP5K1B|8395	79.9777	PIP5K1B|8395	392.4547
PIP5K1C|23396	1340.6158	PIP5K1C|23396	1110.2401
PIP5KL1|138429	58.5975	PIP5KL1|138429	33.317
PIPOX|51268	8.3145	PIPOX|51268	14.2087
PIPSL|266971	252.2068	PIPSL|266971	147.9667
PIP|5304	11954.681999999999	PIP|5304	485.0563
PIR|8544	112.8398	PIR|8544	73.9833
PISD|23761	514.3118	PISD|23761	924.5468
PITPNA|5306	3297.6931	PITPNA|5306	2121.999
PITPNB|23760	1241.2376	PITPNB|23760	1576.1881
PITPNC1|26207	237.9534	PITPNC1|26207	285.6443
PITPNM1|9600	452.9428	PITPNM1|9600	424.7918
PITPNM2|57605	106.9008	PITPNM2|57605	233.709
PITPNM3|83394	38.4051	PITPNM3|83394	243.5081
PITRM1|10531	2249.2136	PITRM1|10531	1824.9829
lowly_expressed	lowly_expressed	PITX1|5307	70.0637
PITX2|5308	7.1267	PITX2|5308	10.2891
PIWIL2|55124	9.5023	PIWIL2|55124	14.6987
PIWIL4|143689	19.4203	PIWIL4|143689	127.4277
PJA1|64219	653.2829	PJA1|64219	682.0186
PJA2|9867	3216.5277	PJA2|9867	4208.2313
PKD1L1|168507	56.2021	PKD1L1|168507	8.3293
lowly_expressed	lowly_expressed	PKD1L2|114780	8.8192
PKD1|5310	690.8962	PKD1|5310	1576.1881
PKD2|5311	616.8575	PKD2|5311	837.3346
PKDCC|91461	60.1812	PKDCC|91461	61.7344
PKDREJ|10343	5.542999999999999	PKDREJ|10343	20.5781
lowly_expressed	lowly_expressed	PKHD1L1|93035	5.8795
PKIA|5569	29.2988	PKIA|5569	88.682
PKIB|5570	7722.2003	PKIB|5570	551.2004
PKIG|11142	677.4346	PKIG|11142	760.9015
PKM2|5315	22826.102000000003	PKM2|5315	14372.8564
PKMYT1|9088	450.8286	PKMYT1|9088	14.145
PKN1|5585	3570.8842	PKN1|5585	1704.0666
PKN2|5586	915.388	PKN2|5586	1293.4836
PKN3|29941	389.9901	PKN3|29941	469.3778
PKNOX1|5316	598.2488	PKNOX1|5316	529.1524
PKNOX2|63876	16.629	PKNOX2|63876	37.7266
PKP1|5317	167.47799999999998	PKP1|5317	3242.0382
PKP2|5318	371.7774	PKP2|5318	1295.9334
PKP3|11187	1725.0629	PKP3|11187	1200.8819
PKP4|8502	2059.2270000000003	PKP4|8502	3886.8153
PL-5283|647087	1139.0879	PL-5283|647087	1363.0573
PLA1A|51365	34.0499	lowly_expressed	lowly_expressed
PLA2G10|8399	21.3802	lowly_expressed	lowly_expressed
PLA2G12A|81579	1209.1673	PLA2G12A|81579	1146.4968
PLA2G15|23659	265.6684	PLA2G15|23659	302.7927
PLA2G16|11145	1399.6092	PLA2G16|11145	1378.246
PLA2G2A|5320	72.8509	PLA2G2A|5320	22.538
lowly_expressed	lowly_expressed	PLA2G3|50487	12.2489
PLA2G4A|5321	195.9849	PLA2G4A|5321	234.1989
PLA2G4C|8605	104.9212	PLA2G4C|8605	75.9432
PLA2G4D|283748	21.7761	PLA2G4D|283748	5.8795
PLA2G4F|255189	187.2744	PLA2G4F|255189	43.1161
lowly_expressed	lowly_expressed	PLA2G5|5322	44.096000000000004
PLA2G6|8398	109.6723	PLA2G6|8398	253.3072
PLA2G7|7941	88.6881	PLA2G7|7941	53.8951
PLA2R1|22925	355.1484	PLA2R1|22925	1473.2974
PLAA|9373	1312.5048	PLAA|9373	988.2411
PLAC1|10761	46.3237	lowly_expressed	lowly_expressed
PLAC2|257000	605.7715	PLAC2|257000	14.6987
lowly_expressed	lowly_expressed	PLAC8L1|153770	6.3694
PLAC8|51316	7.9186	PLAC8|51316	21.5581
PLAC9|219348	49.8871	PLAC9|219348	164.1352
lowly_expressed	lowly_expressed	PLAG1|5324	10.779000000000002
PLAGL1|5325	73.2469	PLAGL1|5325	465.4336
PLAGL2|5326	400.6802	PLAGL2|5326	562.4694
PLAT|5327	17960.5298	PLAT|5327	4734.9339
PLAUR|5329	706.3374	PLAUR|5329	89.17200000000001
PLAU|5328	968.8739999999999	PLAU|5328	340.5194
PLB1|151056	32.4662	PLB1|151056	140.1274
PLBD1|79887	372.9652	PLBD1|79887	531.6022
PLBD2|196463	734.8443	PLBD2|196463	564.9192
PLCB1|23236	179.3559	PLCB1|23236	892.6997
PLCB2|5330	97.3985	PLCB2|5330	89.17200000000001
PLCB3|5331	961.3158	PLCB3|5331	492.8956
PLCB4|5332	131.8444	PLCB4|5332	434.1009
PLCD1|5333	290.6119	PLCD1|5333	530.6222
PLCD3|113026	1283.2061	PLCD3|113026	840.7643
PLCD4|84812	77.998	PLCD4|84812	77.413
PLCE1|51196	1671.6046	PLCE1|51196	140.1274
PLCG1|5335	1022.2888	PLCG1|5335	1334.1352
PLCG2|5336	228.4511	PLCG2|5336	593.3366
PLCH1|23007	28.5069	PLCH1|23007	402.2538
PLCH2|9651	37.2173	PLCH2|9651	526.2126
PLCL1|5334	241.5167	PLCL1|5334	199.90200000000002
PLCL2|23228	414.5377	PLCL2|23228	133.268
PLCXD1|55344	110.8601	PLCXD1|55344	177.364
lowly_expressed	lowly_expressed	PLCXD2|257068	12.2489
lowly_expressed	lowly_expressed	PLCXD3|345557	24.9878
PLD1|5337	532.5246	PLD1|5337	564.9192
PLD2|5338	737.2199	PLD2|5338	1476.7271
PLD3|23646	3792.6044	PLD3|23646	3395.3944
PLD4|122618	18.6087	PLD4|122618	106.8104
PLD5|200150	24.9435	PLD5|200150	38.2166
PLD6|201164	308.8247	PLD6|201164	170.9946
PLDN|26258	1059.1102	PLDN|26258	1213.1308
PLEC|5339	8539.3979	PLEC|5339	6447.8197
PLEK2|26499	201.132	PLEK2|26499	97.0113
PLEKHA1|59338	831.8469	PLEKHA1|59338	839.7844
PLEKHA2|59339	334.5601	PLEKHA2|59339	810.877
PLEKHA3|65977	464.8207	PLEKHA3|65977	270.9456
PLEKHA4|57664	245.0801	PLEKHA4|57664	1038.7065
PLEKHA5|54477	729.3013	PLEKHA5|54477	808.4272
PLEKHA6|22874	1596.7819	PLEKHA6|22874	1532.0921
PLEKHA7|144100	355.1484	PLEKHA7|144100	747.1828
PLEKHA8|84725	106.5049	PLEKHA8|84725	41.1563
PLEKHA9|51054	38.0092	PLEKHA9|51054	82.3126
PLEKHB1|58473	936.7681	PLEKHB1|58473	928.9564
PLEKHB2|55041	3342.4331	PLEKHB2|55041	2061.7344
PLEKHF1|79156	46.7196	PLEKHF1|79156	352.2783
PLEKHF2|79666	1044.8568	PLEKHF2|79666	654.5811
PLEKHG1|57480	461.6533	PLEKHG1|57480	511.024
PLEKHG2|64857	374.9448	PLEKHG2|64857	407.1534
PLEKHG3|26030	965.671	PLEKHG3|26030	732.4841
PLEKHG4B|153478	123.1339	PLEKHG4B|153478	486.0363
PLEKHG4|25894	161.5391	PLEKHG4|25894	892.2097
PLEKHG5|57449	371.3815	PLEKHG5|57449	268.9858
PLEKHG6|55200	283.4852	PLEKHG6|55200	230.2793
PLEKHH1|57475	141.80200000000002	PLEKHH1|57475	526.8594
PLEKHH2|130271	88.6881	PLEKHH2|130271	304.7526
PLEKHH3|79990	716.2357	PLEKHH3|79990	553.1602
PLEKHJ1|55111	539.2554	PLEKHJ1|55111	601.1759
PLEKHM1P|440456	42.5109	PLEKHM1P|440456	208.78
PLEKHM1|9842	393.9494	PLEKHM1|9842	782.4596
PLEKHM2|23207	1122.0629	PLEKHM2|23207	1403.2337
PLEKHM3|389072	152.8286	PLEKHM3|389072	562.9593
PLEKHN1|84069	116.0072	PLEKHN1|84069	23.5179
PLEKHO1|51177	614.4819	PLEKHO1|51177	413.0328
PLEKHO2|80301	669.5160000000001	PLEKHO2|80301	484.0764
PLEK|5341	130.2607	PLEK|5341	84.2724
PLGLB2|5342	10.5476	PLGLB2|5342	36.3204
PLIN1|5346	8.3145	PLIN1|5346	48.9956
PLIN2|123	567.3663	PLIN2|123	3242.5282
PLIN3|10226	2500.6879	PLIN3|10226	1886.3302
PLIN4|729359	57.8056	PLIN4|729359	499.755
PLIN5|440503	15.8372	PLIN5|440503	25.4777
PLK1S1|55857	252.9987	PLK1S1|55857	537.9716
PLK1|5347	852.0393	PLK1|5347	20.0882
PLK2|10769	1223.0249	PLK2|10769	2094.5615
PLK3|1263	296.1549	PLK3|1263	632.0431
PLK4|10733	358.3158	PLK4|10733	67.6139
lowly_expressed	lowly_expressed	PLK5P|126520	6.3694
PLLP|51090	168.2698	PLLP|51090	881.4307
PLN|5350	21.3802	PLN|5350	66.14399999999999
PLOD1|5351	4570.2091	PLOD1|5351	4249.3876
PLOD2|5352	630.3191	PLOD2|5352	422.342
PLOD3|8985	1780.8889	PLOD3|8985	839.2945
PLP1|5354	48.6993	PLP1|5354	81.3327
PLP2|5355	4271.6786	PLP2|5355	1592.3567
PLRG1|5356	749.0978	PLRG1|5356	1140.6173
PLS1|5357	340.1031	PLS1|5357	324.3508
PLS3|5358	1397.6296	PLS3|5358	2376.2861
PLSCR1|5359	590.3302	PLSCR1|5359	555.61
PLSCR3|57048	554.5066	PLSCR3|57048	723.8560000000001
PLSCR4|57088	408.9947	PLSCR4|57088	759.9216
PLTP|5360	629.9231	PLTP|5360	1586.4772
PLVAP|83483	3607.3096	PLVAP|83483	1528.6624
PLXDC1|57125	494.9113	PLXDC1|57125	353.7482
PLXDC2|84898	1586.8837	PLXDC2|84898	847.1338
PLXNA1|5361	1207.5836	PLXNA1|5361	1811.8569
PLXNA2|5362	768.1024	PLXNA2|5362	219.9902
PLXNA3|55558	987.4471	PLXNA3|55558	676.1391
PLXNA4|91584	74.4347	PLXNA4|91584	98.9711
PLXNB1|5364	1042.4812	PLXNB1|5364	1933.366
PLXNB2|23654	5918.7435	PLXNB2|23654	6399.3141
PLXNB3|5365	258.5733	PLXNB3|5365	401.705
PLXNC1|10154	192.8175	PLXNC1|10154	122.9789
PLXND1|23129	3387.9649	PLXND1|23129	1257.7168
PM20D2|135293	155.6001	PM20D2|135293	626.6536
PMAIP1|5366	184.5029	PMAIP1|5366	113.1798
PMEPA1|56937	3878.6240000000003	PMEPA1|56937	695.2474
PMF1|11243	1293.326	PMF1|11243	848.633
PML|5371	1453.4556	PML|5371	1607.5453
PMM1|5372	417.7052	PMM1|5372	418.4223
PMM2|5373	953.8446	PMM2|5373	948.0598
PMP22|5376	1972.5186	PMP22|5376	2390.4949
PMPCA|23203	929.2455	PMPCA|23203	1022.048
PMPCB|9512	1578.7275	PMPCB|9512	2333.415
PMS1|5378	304.0735	PMS1|5378	356.8692
PMS2CL|441194	72.455	PMS2CL|441194	121.999
PMS2L11|441263	11.2879	PMS2L11|441263	23.1455
PMS2L1|5379	283.0497	PMS2L1|5379	265.9971
PMS2L2|5380	36.8214	PMS2L2|5380	55.3062
PMS2L3|5387	20.1924	PMS2L3|5387	72.5135
PMS2L4|5382	22.171999999999997	PMS2L4|5382	50.4655
PMS2L5|5383	58.2016	PMS2L5|5383	65.1641
PMS2|5395	640.6132	PMS2|5395	756.9819
PMVK|10654	2239.3747	PMVK|10654	1143.0671
PNCK|139728	8.3145	PNCK|139728	5.3895
PNKD|25953	926.8699	PNKD|25953	608.5252
PNKP|11284	616.8575	PNKP|11284	373.8364
PNMA1|9240	856.3946	PNMA1|9240	729.0544
PNMA2|10687	51.0748	PNMA2|10687	137.6776
lowly_expressed	lowly_expressed	PNMA3|29944	10.2891
PNMA6A|84968	7.9186	PNMA6A|84968	31.8471
PNMAL1|55228	475.9067	PNMAL1|55228	1045.0759
PNMAL2|57469	37.4668	PNMAL2|57469	154.194
lowly_expressed	lowly_expressed	PNMT|5409	23.5179
PNN|5411	1552.0419	PNN|5411	2435.5708
PNO1|56902	470.3637	PNO1|56902	647.2317
lowly_expressed	lowly_expressed	PNOC|5368	5.8795
PNPLA2|57104	2291.6374	PNPLA2|57104	2012.7389
PNPLA3|80339	8.3145	PNPLA3|80339	5.8795
PNPLA4|8228	707.1293	PNPLA4|8228	667.3199
PNPLA6|10908	749.4937	PNPLA6|10908	836.8447
