gene_id	TCGA-BH-A0H9-01A-11R-A056-07	gene_id	TCGA-BH-A0H9-11A-22R-A466-07
ALPK1|80216	510.996	ALPK1|80216	253.4452
ALPK2|115701	21.8942	ALPK2|115701	8.3883
ALPK3|57538	66.8556	ALPK3|57538	832.2349
ALPL|249	128.2377	ALPL|249	323.547
ALS2CL|259173	50.435	ALS2CL|259173	370.8808
ALS2CR11|151254	102.0428	lowly_expressed	lowly_expressed
ALS2CR4|65062	513.3418	ALS2CR4|65062	566.8065
ALS2CR8|79800	94.6144	ALS2CR8|79800	54.5237
ALS2|57679	602.0917	ALS2|57679	375.6741
lowly_expressed	lowly_expressed	ALX1|8092	18.574
ALX3|257	12.902000000000001	ALX3|257	21.5698
lowly_expressed	lowly_expressed	ALX4|60529	7.7891
AMACR|23600	561.4309	AMACR|23600	369.0833
AMBP|259	28.1497	lowly_expressed	lowly_expressed
AMBRA1|55626	1646.3689	AMBRA1|55626	617.7352
AMD1|262	1246.4080000000001	AMD1|262	935.2906
AMDHD1|144193	11.3381	AMDHD1|144193	12.5824
AMDHD2|51005	1226.3278	AMDHD2|51005	303.7747
AMFR|267	4519.5973	AMFR|267	3213.3014
AMICA1|120425	91.4867	AMICA1|120425	86.8784
AMIGO1|57463	188.8378	AMIGO1|57463	134.2121
AMIGO2|347902	705.2996	AMIGO2|347902	365.4883
AMIGO3|386724	111.0351	AMIGO3|386724	44.3379
AMMECR1L|83607	973.1209	AMMECR1L|83607	698.6219
AMMECR1|9949	379.2396	AMMECR1|9949	113.2415
AMN1|196394	194.3114	AMN1|196394	116.2373
lowly_expressed	lowly_expressed	AMN|81693	7.1899
AMOTL1|154810	515.6876	AMOTL1|154810	1767.5255
AMOTL2|51421	785.8469	AMOTL2|51421	6655.4823
AMOT|154796	1156.4852	AMOT|154796	735.7699
AMPD2|271	474.6359	AMPD2|271	508.0887
AMPD3|272	200.5669	AMPD3|272	88.0767
AMPH|273	580.9794	AMPH|273	107.2499
AMT|275	165.7707	AMT|275	147.3936
AMY2B|280	30.1671	AMY2B|280	147.3936
AMZ1|155185	23.8491	lowly_expressed	lowly_expressed
AMZ2P1|201283	91.8776	AMZ2P1|201283	249.25099999999998
AMZ2|51321	1451.6665	AMZ2|51321	1958.0587
ANAPC10|10393	96.1783	ANAPC10|10393	124.0264
ANAPC11|51529	1010.2629	ANAPC11|51529	1770.5213
ANAPC13|25847	1171.6821	ANAPC13|25847	1435.5243
ANAPC16|119504	1207.7021	ANAPC16|119504	3292.9898
ANAPC1|64682	823.3799	ANAPC1|64682	361.2942
ANAPC2|29882	628.2866	ANAPC2|29882	813.0617
ANAPC4|29945	484.0192	ANAPC4|29945	379.269
ANAPC5|51433	1607.6629999999998	ANAPC5|51433	2013.1815
ANAPC7|51434	977.0306	ANAPC7|51434	794.4877
ANGEL1|23357	456.2604	ANGEL1|23357	496.1055
ANGEL2|90806	1056.3972	ANGEL2|90806	432.5944
ANGPT1|284	43.0065	ANGPT1|284	1011.3841
ANGPT2|285	80.9305	ANGPT2|285	392.4506
lowly_expressed	lowly_expressed	ANGPT4|51378	88.0767
ANGPTL1|9068	23.4581	ANGPTL1|9068	647.6932
ANGPTL2|23452	496.1392	ANGPTL2|23452	8201.3182
ANGPTL4|51129	706.0893	ANGPTL4|51129	3960.4554
lowly_expressed	lowly_expressed	ANGPTL5|253935	143.1995
ANGPTL7|10218	14.8568	ANGPTL7|10218	22.169
ANG|283	409.5905	ANG|283	1196.0216
lowly_expressed	lowly_expressed	ANK1|286	59.9161
ANK2|287	143.0945	ANK2|287	905.9317
ANK3|288	1234.6789	ANK3|288	87.4775
ANKAR|150709	13.6839	ANKAR|150709	24.5656
ANKDD1A|348094	15.6387	ANKDD1A|348094	233.0737
ANKFY1|51479	2093.246	ANKFY1|51479	1397.2439
ANKHD1-EIF4EBP3|404734	976.2956	ANKHD1-EIF4EBP3|404734	531.2283
ANKHD1|54882	2780.4359	ANKHD1|54882	872.7022
ANKH|56172	1145.9289999999999	ANKH|56172	1264.2301
ANKIB1|54467	2198.4166	ANKIB1|54467	795.686
lowly_expressed	lowly_expressed	ANKK1|255239	5.9916
lowly_expressed	lowly_expressed	ANKLE1|126549	5.3925
ANKLE2|23141	1738.6375	ANKLE2|23141	1463.7507
ANKMY1|51281	407.7803	ANKMY1|51281	140.2037
ANKMY2|57037	388.2318	ANKMY2|57037	506.2912
ANKRA2|57763	351.8718	ANKRA2|57763	197.12400000000002
ANKRD10|55608	729.6999	ANKRD10|55608	1105.2367
ANKRD11|29123	2782.6645	ANKRD11|29123	1799.6944
ANKRD12|23253	787.0198	ANKRD12|23253	512.2828
ANKRD13A|88455	722.1189999999999	ANKRD13A|88455	586.5788
ANKRD13B|124930	283.4523	ANKRD13B|124930	189.3349
ANKRD13C|81573	699.8338	ANKRD13C|81573	516.4769
ANKRD13D|338692	562.2129	ANKRD13D|338692	442.1809
ANKRD16|54522	137.5936	ANKRD16|54522	97.0641
ANKRD17|26057	3132.8316	ANKRD17|26057	898.7418
ANKRD19|138649	43.0065	ANKRD19|138649	61.7136
ANKRD20B|729171	20.7213	lowly_expressed	lowly_expressed
ANKRD22|118932	28.9317	lowly_expressed	lowly_expressed
ANKRD23|200539	19.1575	ANKRD23|200539	5.3925
ANKRD24|170961	8.6013	ANKRD24|170961	19.7723
ANKRD26|22852	207.9953	ANKRD26|22852	70.1019
ANKRD27|84079	1129.8993	ANKRD27|84079	712.4026
ANKRD28|23243	1011.4358	ANKRD28|23243	711.2043
ANKRD29|147463	43.0065	ANKRD29|147463	372.6783
ANKRD30A|91074	297.9181	lowly_expressed	lowly_expressed
ANKRD30B|374860	30.4956	lowly_expressed	lowly_expressed
ANKRD32|84250	218.1605	ANKRD32|84250	71.8993
lowly_expressed	lowly_expressed	ANKRD34A|284615	15.5782
ANKRD34B|340120	8.6013	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ANKRD34C|390616	8.3883
ANKRD35|148741	35.5781	ANKRD35|148741	410.4254
ANKRD36BP1|84832	138.4029	ANKRD36BP1|84832	21.5698
ANKRD36B|57730	8.6013	ANKRD36B|57730	7.1899
ANKRD36|375248	71.1563	ANKRD36|375248	61.7136
ANKRD37|353322	90.6656	ANKRD37|353322	79.3589
ANKRD39|51239	168.1165	ANKRD39|51239	219.293
ANKRD40|91369	896.1001	ANKRD40|91369	3476.3331
ANKRD42|338699	458.2152	ANKRD42|338699	139.6046
ANKRD43|134548	401.9157	ANKRD43|134548	51.5279
ANKRD44|91526	30.1046	ANKRD44|91526	16.1774
lowly_expressed	lowly_expressed	ANKRD45|339416	5.3925
ANKRD46|157567	486.9905	ANKRD46|157567	1101.3361
ANKRD49|54851	184.5372	ANKRD49|54851	173.1576
ANKRD50|57182	2717.6229	ANKRD50|57182	531.456
ANKRD52|283373	2212.1005	ANKRD52|283373	643.4991
ANKRD53|79998	8.9923	ANKRD53|79998	276.8125
ANKRD54|129138	417.9455	ANKRD54|129138	364.29
lowly_expressed	lowly_expressed	ANKRD55|79722	7.7891
ANKRD56|345079	93.8325	lowly_expressed	lowly_expressed
ANKRD57|65124	1054.4424	ANKRD57|65124	381.6657
ANKRD58|347454	11.3381	lowly_expressed	lowly_expressed
ANKRD5|63926	290.4897	ANKRD5|63926	115.0389
ANKRD6|22881	90.4623	ANKRD6|22881	168.5201
ANKRD9|122416	102.0428	ANKRD9|122416	136.6087
ANKS1A|23294	1482.5529999999999	ANKS1A|23294	1282.8041
ANKS1B|56899	224.025	lowly_expressed	lowly_expressed
ANKS3|124401	132.1474	ANKS3|124401	199.5207
ANKS6|203286	35.9691	ANKS6|203286	431.9952
ANKZF1|55139	328.0227	ANKZF1|55139	381.6657
ANLN|54443	690.4506	lowly_expressed	lowly_expressed
ANO10|55129	1534.5519	ANO10|55129	1484.7214
ANO1|55107	912.9117	ANO1|55107	479.9281
ANO2|57101	7.0374	ANO2|57101	86.8784
ANO3|63982	153.2597	ANO3|63982	143.7987
lowly_expressed	lowly_expressed	ANO5|203859	85.0809
ANO6|196527	2181.6049	ANO6|196527	7263.0318
ANO7|50636	10.5562	ANO7|50636	7.1899
ANO8|57719	285.0161	ANO8|57719	228.2804
ANO9|338440	55.1266	ANO9|338440	7.7891
ANP32A|8125	2761.4114	ANP32A|8125	2798.0827
ANP32B|10541	2268.7909	ANP32B|10541	3760.3355
ANP32E|81611	1770.3059	ANP32E|81611	801.0785
ANPEP|290	183.7553	ANPEP|290	482.9239
ANTXR1|84168	1913.4004	ANTXR1|84168	2106.0515
ANTXR2|118429	494.1843	ANTXR2|118429	3807.6693
ANUBL1|93550	80.5395	ANUBL1|93550	91.6717
ANXA11|311	2224.6115	ANXA11|311	8790.8928
ANXA1|301	1265.1745	ANXA1|301	21340.9227
ANXA2P1|303	98.5241	ANXA2P1|303	173.7567
ANXA2P2|304	4799.1399	ANXA2P2|304	9368.4841
ANXA2|302	14653.5041	ANXA2|302	31464.3499
ANXA3|306	490.6656	ANXA3|306	1058.7178
ANXA4|307	1852.8003	ANXA4|307	1695.6261
ANXA5|308	5124.0348	ANXA5|308	24115.6381
ANXA6|309	3772.8472	ANXA6|309	21620.731
ANXA7|310	3113.6741	ANXA7|310	3662.0731
ANXA8L2|244	18.3755	lowly_expressed	lowly_expressed
ANXA8|653145	34.0143	lowly_expressed	lowly_expressed
ANXA9|8416	313.5568	ANXA9|8416	8.9874
AOAH|313	71.9382	AOAH|313	36.5488
AOC2|314	6.2555	AOC2|314	155.7819
AOC3|8639	873.0329	AOC3|8639	35961.0545
AOX1|316	411.29900000000004	AOX1|316	1295.3865
AP1AR|55435	1254.6183	AP1AR|55435	323.547
AP1B1|162	2763.7572	AP1B1|162	1985.021
AP1G1|164	5702.6684	AP1G1|164	1335.5303
AP1G2|8906	1608.6912	AP1G2|8906	243.4392
AP1M1|8907	1436.4187	AP1M1|8907	2301.3781
AP1M2|10053	3465.9369	lowly_expressed	lowly_expressed
AP1S1|1174	1748.4117	AP1S1|1174	544.6375
AP1S2|8905	316.6846	AP1S2|8905	746.5548
AP1S3|130340	186.88299999999998	lowly_expressed	lowly_expressed
AP2A1|160	2747.7861	AP2A1|160	2890.6171
AP2A2|161	1712.8335	AP2A2|161	2396.0455
AP2B1|163	19449.5162	AP2B1|163	4286.9982
AP2M1|1173	6605.8059	AP2M1|1173	6673.4572
AP2S1|1175	1807.4479999999999	AP2S1|1175	1841.2223
AP3B1|8546	2190.9882	AP3B1|8546	962.852
AP3B2|8120	47.3072	AP3B2|8120	5.3925
AP3D1|8943	4719.7732	AP3D1|8943	2273.8167
AP3M1|26985	1480.5982	AP3M1|26985	1167.7651
AP3M2|10947	609.9111	AP3M2|10947	324.7454
AP3S1|1176	2467.794	AP3S1|1176	1363.0917
AP3S2|10239	1873.5021	AP3S2|10239	2266.435
AP4B1|10717	228.9903	AP4B1|10717	271.8334
AP4E1|23431	392.1415	AP4E1|23431	203.1156
AP4M1|9179	772.9293	AP4M1|9179	348.4602
AP4S1|11154	55.5175	AP4S1|11154	83.2834
APAF1|317	595.8362	APAF1|317	237.86700000000002
APBA1|320	56.2995	APBA1|320	129.4188
APBA2|321	16.0297	APBA2|321	11.9832
APBA3|9546	231.0625	APBA3|9546	310.9646
APBB1IP|54518	254.1296	APBB1IP|54518	1516.4769
APBB1|322	982.5042	APBB1|322	1041.9413
APBB2|323	4243.9644	APBB2|323	2431.9952
APBB3|10307	539.1457	APBB3|10307	141.40200000000002
APC2|10297	8.6521	lowly_expressed	lowly_expressed
APCDD1L|164284	48.4801	APCDD1L|164284	14.979000000000001
APCDD1|147495	136.4481	APCDD1|147495	2635.1108
APC|324	1035.6759	APC|324	459.5566
APEH|327	3517.5447	APEH|327	1376.8724
APEX1|328	4076.2389	APEX1|328	2387.0581
APEX2|27301	1078.6824	APEX2|27301	373.8766
APH1A|51107	6500.2444	APH1A|51107	3747.7531
APH1B|83464	576.2878	APH1B|83464	396.6447
API5|8539	3116.4109	API5|8539	1629.1192
APIP|51074	322.5452	APIP|51074	835.6381
APITD1|378708	271.7232	APITD1|378708	162.3727
APLF|200558	36.7511	APLF|200558	73.0977
APLNR|187	634.1511	APLNR|187	7366.6866
APLN|8862	46.9162	APLN|8862	49.1312
APLP1|333	52.7808	APLP1|333	32.9539
APLP2|334	17418.0432	APLP2|334	13084.4817
APOA1BP|128240	2520.9657	APOA1BP|128240	1669.8622
APOA1|335	35.5781	lowly_expressed	lowly_expressed
APOB48R|55911	451.1778	APOB48R|55911	35.9497
APOBEC3A|200315	9.176	APOBEC3A|200315	9.5866
APOBEC3B|9582	194.1277	APOBEC3B|9582	5.9916
APOBEC3C|27350	66.0737	APOBEC3C|27350	89.275
APOBEC3D|140564	39.0969	APOBEC3D|140564	34.1522
APOBEC3F|200316	40.6607	APOBEC3F|200316	83.2834
APOBEC3G|60489	96.1783	APOBEC3G|60489	186.9383
APOB|338	8.9923	APOB|338	203.7148
APOC1|341	724.8558	APOC1|341	206.7106
APOC2|344	156.3874	lowly_expressed	lowly_expressed
APOD|347	17815.2673	APOD|347	23420.6111
APOE|348	4048.0891	APOE|348	10109.6465
APOF|319	35.9691	lowly_expressed	lowly_expressed
APOL1|8542	436.712	APOL1|8542	1364.29
APOL2|23780	451.1778	APOL2|23780	904.7334
APOL3|80833	167.7255	APOL3|80833	2975.4344
APOL4|80832	225.5889	APOL4|80832	392.4506
lowly_expressed	lowly_expressed	APOL5|80831	10.1857
APOL6|80830	728.7655	APOL6|80830	5348.7118
APOLD1|81575	325.2859	APOLD1|81575	7133.6129
APOM|55937	25.8039	APOM|55937	80.3775
APOOL|139322	195.8753	APOOL|139322	67.7052
APOO|79135	220.5063	APOO|79135	157.5794
APPBP2|10513	1571.6939	APPBP2|10513	1209.7064
APPL1|26060	3059.3295	APPL1|26060	1073.6968
APPL2|55198	641.5795	APPL2|55198	732.7741
APP|351	19559.3784	APP|351	13511.0845
APRT|353	3055.4198	APRT|353	1550.03
APTX|54840	595.0542	APTX|54840	412.82199999999995
AQP11|282679	39.4878	AQP11|282679	44.9371
AQP1|358	2020.1349	AQP1|358	60167.166
AQP3|360	581.7613	AQP3|360	243.2594
AQP5|362	7.8194	lowly_expressed	lowly_expressed
AQP7P1|375719	10.9471	AQP7P1|375719	660.2756
lowly_expressed	lowly_expressed	AQP7P3|441432	259.4368
AQP7|364	96.9602	AQP7|364	8579.3889
AQP9|366	30.8865	AQP9|366	8.3883
AQPEP|206338	15.6387	AQPEP|206338	594.0503
AQR|9716	1220.995	AQR|9716	540.4434
ARAF|369	1014.5636	ARAF|369	1726.1833
ARAP1|116985	1964.9848	ARAP1|116985	2553.6249
ARAP2|116984	103.2157	ARAP2|116984	72.4985
ARAP3|64411	141.5306	ARAP3|64411	1235.4703
ARCN1|372	6099.8925	ARCN1|372	3475.1348
lowly_expressed	lowly_expressed	ARC|23237	69.5027
AREG|374	132.9293	AREG|374	38.9455
ARF1|375	16953.1815	ARF1|375	10106.6507
ARF3|377	9255.0093	ARF3|377	3744.1582
ARF4|378	5955.2341	ARF4|378	3675.2546
ARF5|381	3789.6589	ARF5|381	2719.5686
ARF6|382	4038.7059	ARF6|382	1989.8143
ARFGAP1|55738	1522.4318	ARFGAP1|55738	1173.7567
ARFGAP2|84364	2255.0953	ARFGAP2|84364	2687.837
ARFGAP3|26286	867.5594	ARFGAP3|26286	777.7112
ARFGEF1|10565	4201.3488	ARFGEF1|10565	750.1498
ARFGEF2|10564	17393.8031	lowly_expressed	lowly_expressed
ARFIP1|27236	1870.3939	ARFIP1|27236	762.7322
ARFIP2|23647	1539.2435	ARFIP2|23647	727.3817
ARFRP1|10139	1124.0348	ARFRP1|10139	1324.1462
ARG2|384	329.6687	ARG2|384	169.8622
ARGLU1|55082	688.1048	ARGLU1|55082	1108.4482
ARHGAP10|79658	58.2543	ARHGAP10|79658	1295.3865
ARHGAP11A|9824	362.4279	ARHGAP11A|9824	25.1648
ARHGAP11B|89839	11.3381	lowly_expressed	lowly_expressed
ARHGAP12|94134	10160.4926	ARHGAP12|94134	508.0887
ARHGAP15|55843	34.0143	ARHGAP15|55843	86.2792
ARHGAP17|55114	502.7857	ARHGAP17|55114	1790.8928
ARHGAP18|93663	1051.7056	ARHGAP18|93663	398.4422
ARHGAP19|84986	404.2616	ARHGAP19|84986	287.5974
ARHGAP1|392	4891.0175	ARHGAP1|392	3708.8077
ARHGAP20|57569	23.8491	ARHGAP20|57569	414.6195
ARHGAP21|57584	709.2171	ARHGAP21|57584	1977.8310000000001
ARHGAP22|58504	14.8568	ARHGAP22|58504	44.9371
ARHGAP23|57636	471.8991	ARHGAP23|57636	1028.1606
ARHGAP24|83478	92.2686	ARHGAP24|83478	600.3595
ARHGAP25|9938	116.1177	ARHGAP25|9938	420.01199999999994
ARHGAP26|23092	102.0428	ARHGAP26|23092	376.8724
ARHGAP27|201176	233.4083	ARHGAP27|201176	424.2061
ARHGAP28|79822	59.0363	ARHGAP28|79822	244.4578
ARHGAP29|9411	1780.4711	ARHGAP29|9411	2666.2672
ARHGAP30|257106	235.3631	ARHGAP30|257106	213.3014
ARHGAP31|57514	299.8729	ARHGAP31|57514	2103.0557
ARHGAP32|9743	2086.9905	ARHGAP32|9743	284.6016
ARHGAP33|115703	204.4766	ARHGAP33|115703	59.9161
ARHGAP39|80728	493.0114	ARHGAP39|80728	74.8951
ARHGAP42|143872	99.697	ARHGAP42|143872	168.3643
ARHGAP4|393	335.842	ARHGAP4|393	361.2942
ARHGAP5|394	2372.3976	ARHGAP5|394	1118.6339
ARHGAP6|395	17.9846	ARHGAP6|395	201.9173
ARHGAP8|23779	414.4424	ARHGAP8|23779	11.9832
ARHGAP9|64333	31.6685	ARHGAP9|64333	47.3337
ARHGDIA|396	6236.3405	ARHGDIA|396	7629.1192
ARHGDIB|397	2694.5558	ARHGDIB|397	2892.151
lowly_expressed	lowly_expressed	ARHGDIG|398	144.3978
ARHGEF10L|55160	562.6039	ARHGEF10L|55160	686.6387
ARHGEF10|9639	238.0999	ARHGEF10|9639	1034.1522
ARHGEF11|9826	1465.7414	ARHGEF11|9826	1062.9119
ARHGEF12|23365	5667.4812	ARHGEF12|23365	2137.2079
ARHGEF15|22899	134.8842	ARHGEF15|22899	2840.6231
ARHGEF16|27237	418.7274	ARHGEF16|27237	88.0767
ARHGEF17|9828	841.7554	ARHGEF17|9828	1725.5842
ARHGEF18|23370	1251.0996	ARHGEF18|23370	645.8957
ARHGEF19|128272	410.908	ARHGEF19|128272	143.7987
ARHGEF1|9138	955.1364	ARHGEF1|9138	1494.308
ARHGEF2|9181	1905.9720000000002	ARHGEF2|9181	3693.8286
ARHGEF33|100271715	7.0374	ARHGEF33|100271715	17.9748
ARHGEF35|445328	712.3448	ARHGEF35|445328	108.4482
ARHGEF37|389337	588.4078	ARHGEF37|389337	608.7478
ARHGEF38|54848	66.8556	lowly_expressed	lowly_expressed
ARHGEF3|50650	1098.6218	ARHGEF3|50650	745.3565
ARHGEF4|50649	26.5859	ARHGEF4|50649	508.0887
ARHGEF5|7984	597.4001	ARHGEF5|7984	148.592
ARHGEF6|9459	355.3905	ARHGEF6|9459	3911.9233
ARHGEF7|8874	1032.1572	ARHGEF7|8874	2499.1013
ARHGEF9|23229	568.8593	ARHGEF9|23229	414.0204
ARID1A|8289	2901.7691	ARID1A|8289	1176.1534
ARID1B|57492	1750.7575	ARID1B|57492	1202.5165
ARID2|196528	1242.8893	ARID2|196528	346.3152
ARID3A|1820	125.5009	ARID3A|1820	49.1312
ARID3B|10620	78.5847	ARID3B|10620	60.5153
ARID4A|5926	410.908	ARID4A|5926	407.4296
ARID4B|51742	1371.9089	ARID4B|51742	460.7549
ARID5A|10865	542.6645	ARID5A|10865	895.1468
ARID5B|84159	853.4845	ARID5B|84159	1651.2882
ARIH1|25820	1373.0818	ARIH1|25820	1451.7675
ARIH2|10425	1098.8877	ARIH2|10425	1275.8059
ARL10|285598	20.7213	ARL10|285598	20.9706
ARL11|115761	207.2134	ARL11|115761	27.5614
ARL13B|200894	312.7749	ARL13B|200894	149.1911
ARL15|54622	298.7	ARL15|54622	511.6836
ARL16|339231	380.8034	ARL16|339231	642.3008
ARL17A|51326	41.5912	ARL17A|51326	40.8149
ARL1|400	2478.7411	ARL1|400	1961.6537
ARL2BP|23568	2039.2923	ARL2BP|23568	2308.5679999999998
ARL2|402	642.3615	ARL2|402	3783.1037
ARL3|403	885.153	ARL3|403	633.3134
ARL4A|10124	123.1551	ARL4A|10124	740.5632
ARL4C|10123	278.7606	ARL4C|10123	206.7106
ARL4D|379	94.2234	ARL4D|379	353.5051
ARL5A|26225	972.7299	ARL5A|26225	828.0407
ARL5B|221079	189.6198	ARL5B|221079	93.4691
ARL6IP1|23204	11264.197	ARL6IP1|23204	5799.281
ARL6IP4|51329	1389.1115	ARL6IP4|51329	4171.9593
ARL6IP5|10550	4877.3336	ARL6IP5|10550	7415.2187
ARL6IP6|151188	312.3839	ARL6IP6|151188	291.1923
ARL6|84100	53.5627	ARL6|84100	36.5488
ARL8A|127829	1993.549	ARL8A|127829	1336.7286
ARL8B|55207	3264.197	ARL8B|55207	2135.4104
ARL9|132946	12.12	lowly_expressed	lowly_expressed
ARMC10|83787	1046.4979	ARMC10|83787	648.0527
ARMC1|55156	817.9064	ARMC1|55156	583.5830000000001
ARMC2|84071	39.4878	ARMC2|84071	32.9539
ARMC3|219681	46.1343	lowly_expressed	lowly_expressed
ARMC5|79798	394.0964	ARMC5|79798	343.3194
ARMC6|93436	821.3469	ARMC6|93436	508.6878
ARMC7|79637	467.5985	ARMC7|79637	290.5932
ARMC8|25852	652.1357	ARMC8|25852	586.5788
ARMC9|80210	587.2349	ARMC9|80210	51.5279
ARMCX1|51309	538.7548	ARMCX1|51309	1018.574
ARMCX2|9823	1041.1494	ARMCX2|9823	563.2115
ARMCX3|51566	1784.3808	ARMCX3|51566	1528.4602
ARMCX5|64860	299.091	ARMCX5|64860	174.9551
ARMCX6|54470	227.5437	ARMCX6|54470	194.1282
ARNT2|9915	2061.1866	ARNT2|9915	58.1186
ARNTL2|56938	96.9602	ARNTL2|56938	29.3589
ARNTL|406	268.5954	ARNTL|406	305.5722
ARNT|405	1579.1223	ARNT|405	1541.0425
ARPC1A|10552	3586.9182	ARPC1A|10552	3574.5956
ARPC1B|10095	5358.4439	ARPC1B|10095	3612.3427
ARPC2|10109	4765.1256	ARPC2|10109	5010.7849
ARPC3|10094	4174.372	ARPC3|10094	2938.2864
ARPC4|10093	4382.8013	ARPC4|10093	4280.3415
ARPC5L|81873	877.7246	ARPC5L|81873	747.7531
ARPC5|10092	6248.4606	ARPC5|10092	2988.6159
ARPM1|84517	39.4878	ARPM1|84517	53.3253
ARPP19|10776	3909.6862	ARPP19|10776	5035.9497
ARRB1|408	703.7435	ARRB1|408	1514.6794
ARRB2|409	415.9906	ARRB2|409	560.2157
ARRDC1|92714	821.4251	ARRDC1|92714	443.3793
ARRDC2|27106	505.5224	ARRDC2|27106	771.7196
ARRDC3|57561	1504.0563	ARRDC3|57561	2032.9539
ARRDC4|91947	468.7714	ARRDC4|91947	606.3511
ARSA|410	761.6069	ARSA|410	1076.6926
ARSB|411	258.8212	ARSB|411	181.5458
ARSD|414	2908.4156	ARSD|414	746.5548
ARSE|415	17.9846	ARSE|415	5.3925
ARSG|22901	459.3881	ARSG|22901	114.4398
ARSI|340075	50.044	ARSI|340075	7.7891
ARSJ|79642	43.7885	ARSJ|79642	23.9664
ARSK|153642	203.3037	ARSK|153642	133.0138
lowly_expressed	lowly_expressed	ART3|419	7.1899
ART4|420	8.9923	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ART5|116969	27.5614
ARTN|9048	9.3832	lowly_expressed	lowly_expressed
ARV1|64801	486.7559	ARV1|64801	275.015
ARVCF|421	387.8409	ARVCF|421	230.6771
AR|367	714.2997	AR|367	79.6884
AS3MT|57412	82.1034	AS3MT|57412	224.6854
ASAH1|427	7661.8121	ASAH1|427	11573.9964
ASAH2B|653308	9.3832	lowly_expressed	lowly_expressed
ASAM|79827	149.741	ASAM|79827	1795.6860000000001
ASAP1|50807	547.747	ASAP1|50807	747.7531
ASAP2|8853	978.5945	ASAP2|8853	906.5309
ASAP3|55616	582.1523	ASAP3|55616	834.6315
ASB13|79754	981.3312	ASB13|79754	459.5566
ASB14|142686	12.12	lowly_expressed	lowly_expressed
ASB16|92591	12.902000000000001	lowly_expressed	lowly_expressed
ASB1|51665	360.5434	ASB1|51665	457.5434
ASB2|51676	5.8645	ASB2|51676	22.169
ASB3|51130	246.7012	ASB3|51130	209.7064
ASB6|140459	702.6019	ASB6|140459	550.7849
ASB7|140460	457.4333	ASB7|140460	348.7118
ASB8|140461	874.2058	ASB8|140461	751.9473
ASB9|140462	96.5693	ASB9|140462	65.3086
ASCC1|51008	542.6645	ASCC1|51008	532.6543
ASCC2|84164	1122.8619	ASCC2|84164	1961.6537
ASCC3|10973	2169.4849	ASCC3|10973	375.0749
ASCL1|429	71.5473	ASCL1|429	5.3925
ASCL2|430	32.4504	lowly_expressed	lowly_expressed
ASF1A|25842	544.6193	ASF1A|25842	439.1851
ASF1B|55723	476.9817	ASF1B|55723	22.7681
lowly_expressed	lowly_expressed	ASGR1|432	28.7597
lowly_expressed	lowly_expressed	ASGR2|433	6.5908
ASH1L|55870	3054.9115	ASH1L|55870	1086.7525
ASH2L|9070	1251.0996	ASH2L|9070	1304.3739
lowly_expressed	lowly_expressed	ASIP|434	11.9832
ASL|435	1165.4775	ASL|435	795.0869
ASMTL|8623	758.4791	ASMTL|8623	1286.9862
ASNA1|439	1971.6548	ASNA1|439	1494.308
ASNSD1|54529	881.6342	ASNSD1|54529	1061.7136
ASNS|440	210.7321	ASNS|440	173.7567
lowly_expressed	lowly_expressed	ASPA|443	189.3349
lowly_expressed	lowly_expressed	ASPG|374569	5.9916
ASPHD1|253982	97.7422	ASPHD1|253982	10.7849
ASPHD2|57168	28.9317	ASPHD2|57168	25.1648
ASPH|444	3939.8143	ASPH|444	21546.2133
ASPM|259266	568.0774	lowly_expressed	lowly_expressed
ASPN|54829	581.3703	ASPN|54829	466.7466
ASPRV1|151516	16.1392	ASPRV1|151516	118.6818
ASPSCR1|79058	549.3109	ASPSCR1|79058	576.9922
ASRGL1|80150	39.4878	ASRGL1|80150	261.2343
ASS1|445	1324.9927	ASS1|445	9393.6489
ASTE1|28990	200.1368	ASTE1|28990	173.3493
ASTN1|460	14.4658	ASTN1|460	16.7765
ASTN2|23245	110.6441	ASTN2|23245	74.296
ASXL1|171023	1253.0544	ASXL1|171023	1309.1672
ASXL2|55252	779.5914	ASXL2|55252	178.55
ASXL3|80816	12.511	ASXL3|80816	17.9748
ATAD1|84896	995.7971	ATAD1|84896	1018.574
ATAD2B|54454	473.07199999999995	ATAD2B|54454	110.2457
ATAD2|29028	912.5208	ATAD2|29028	139.0054
ATAD3A|55210	674.4209	ATAD3A|55210	563.2115
ATAD3B|83858	127.0648	ATAD3B|83858	104.8532
ATAD3C|219293	26.1949	ATAD3C|219293	32.3547
ATAD5|79915	72.3292	lowly_expressed	lowly_expressed
ATE1|11101	312.3839	ATE1|11101	126.42299999999999
ATF1|466	522.7251	ATF1|466	378.6699
ATF2|1386	683.4132	ATF2|1386	312.163
ATF3|467	342.0975	ATF3|467	2635.71
ATF4|468	5631.1211	ATF4|468	6945.4763
ATF5|22809	677.9396	ATF5|22809	795.686
ATF6B|1388	1943.4542	ATF6B|1388	1109.7184
ATF6|22926	2027.5633	ATF6|22926	672.8580000000001
ATF7IP2|80063	565.3406	ATF7IP2|80063	76.0935
ATF7IP|55729	1337.8946	ATF7IP|55729	414.6195
ATF7|11016	2560.1486	ATF7|11016	1460.1558
ATG10|83734	60.9911	ATG10|83734	134.2121
