gene_id	TCGA-BH-A1FN-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FN-11A-34R-A13Q-07
RNF215|200312	132.7414	RNF215|200312	114.1899
RNF216L|441191	376.7571	RNF216L|441191	309.6968
RNF216|54476	1295.3229	RNF216|54476	957.9264
RNF217|154214	311.1158	RNF217|154214	79.8666
RNF219|79596	1242.0659	RNF219|79596	641.8856
RNF220|55182	487.375	RNF220|55182	1092.5407
RNF24|11237	781.8616	RNF24|11237	323.8264
RNF25|64320	369.5366	RNF25|64320	314.8873
RNF26|79102	752.6876	RNF26|79102	953.8893
RNF2|6045	778.9442	RNF2|6045	658.3221
RNF31|55072	852.8515	RNF31|55072	747.4248
RNF32|140545	43.2747	RNF32|140545	34.8914
RNF34|80196	646.9953	RNF34|80196	708.1734
RNF38|152006	1476.2014	RNF38|152006	2497.1831
RNF39|80352	31.1189	RNF39|80352	384.3816
RNF40|9810	2657.2597	RNF40|9810	1500.9051
RNF41|10193	1147.0221	RNF41|10193	919.5747
RNF43|54894	183.7958	RNF43|54894	386.9769
RNF44|22838	1039.5647	RNF44|22838	1213.7002
RNF4|6047	2229.8615	RNF4|6047	1657.1953
RNF5P1|286140	123.50299999999999	RNF5P1|286140	123.12899999999999
RNF5|6048	905.3646	RNF5|6048	866.8051
RNF6|6049	1066.7937	RNF6|6049	1067.7909
RNF7|9616	949.6117	RNF7|9616	1011.561
RNF8|9025	331.6105	RNF8|9025	400.5297
RNFT1|51136	244.5749	RNFT1|51136	203.8693
RNFT2|84900	69.5312	RNFT2|84900	35.1797
RNGTT|8732	1253.507	RNGTT|8732	497.7065
RNH1|6050	1444.5963	RNH1|6050	1645.3726
RNLS|55328	243.6024	RNLS|55328	196.6604
RNMTL1|55178	86.5494	RNMTL1|55178	217.1338
RNMT|8731	1536.0079	RNMT|8731	1247.4381
RNPC3|55599	112.8059	RNPC3|55599	258.7209
RNPEPL1|57140	803.2558	RNPEPL1|57140	1080.4786
RNPEP|6051	2586.2698	RNPEP|6051	1520.8018
RNPS1|10921	3188.2254	RNPS1|10921	2456.5246
ROBLD3|28956	1097.9126	ROBLD3|28956	342.2813
ROBO1|6091	588.8274	ROBO1|6091	775.6839
ROBO2|6092	19.4493	ROBO2|6092	6.9206
ROBO3|64221	25.2841	ROBO3|64221	161.4807
ROBO4|54538	274.235	ROBO4|54538	1814.3506
ROCK1|6093	1970.6996	ROCK1|6093	1954.2044
ROCK2|9475	1172.3062	ROCK2|9475	973.4977
ROD1|9991	3246.087	ROD1|9991	3132.4365
ROGDI|79641	449.7649	ROGDI|79641	212.2317
ROM1|6094	43.2747	ROM1|6094	33.4496
ROMO1|140823	521.7273	ROMO1|140823	254.0437
lowly_expressed	lowly_expressed	ROPN1B|152015	153.695
lowly_expressed	lowly_expressed	ROPN1L|83853	10.6693
lowly_expressed	lowly_expressed	ROPN1|54763	174.7451
ROR1|4919	32.0913	ROR1|4919	101.7905
ROR2|4920	906.8233	ROR2|4920	325.8449
RORA|6095	408.4352	RORA|6095	579.8886
RORC|6097	964.1987	RORC|6097	560.8569
lowly_expressed	lowly_expressed	RP1|6101	13.5528
RP2|6102	638.9093	RP2|6102	496.8414
RP9P|441212	176.9886	RP9P|441212	254.0437
RP9|6100	169.2089	RP9|6100	201.2741
RPA1|6117	2578.9763	RPA1|6117	2417.5962
RPA2|6118	988.5103	RPA2|6118	1318.951
RPA3|6119	590.7723	RPA3|6119	294.7022
RPAIN|84268	323.6071	RPAIN|84268	567.8727
RPAP1|26015	438.0953	RPAP1|26015	621.9889
RPAP2|79871	259.6481	RPAP2|79871	339.6861
RPAP3|79657	1170.8475	RPAP3|79657	774.2421
RPE|6120	1228.0673	RPE|6120	639.5442
RPF1|80135	594.1759	RPF1|80135	961.3867
RPF2|84154	1555.4572	RPF2|84154	481.27
RPGRIP1L|23322	383.1511	RPGRIP1L|23322	177.6287
lowly_expressed	lowly_expressed	RPGRIP1|57096	17.3015
RPGR|6103	119.6132	RPGR|6103	329.5936
RPH3AL|9501	42.7884	RPH3AL|9501	251.1601
RPIA|22934	448.3062	RPIA|22934	524.5238
RPL10A|4736	7721.3694	RPL10A|4736	20270.4369
RPL10|6134	14601.9362	RPL10|6134	23008.7971
RPL11|6135	9044.4076	RPL11|6135	25712.6235
RPL12|6136	7204.9907	RPL12|6136	17148.958
RPL13AP20|387841	35.495	RPL13AP20|387841	56.2299
RPL13AP3|645683	7.7797	RPL13AP3|645683	6.9206
lowly_expressed	lowly_expressed	RPL13AP6|644511	8.3624
RPL13A|23521	11236.8292	RPL13A|23521	21457.0314
RPL13P5|283345	13.1283	RPL13P5|283345	11.5343
RPL13|6137	5352.4455	RPL13|6137	16853.9674
RPL14|9045	8044.7139	RPL14|9045	13330.8054
RPL15|6138	12436.8506	RPL15|6138	35884.4635
RPL17|6139	7152.8958	RPL17|6139	11360.8076
RPL18A|6142	2111.7070000000003	RPL18A|6142	1834.2473
RPL18|6141	6494.119000000001	RPL18|6141	12212.5518
RPL19P12|100129424	43.2747	RPL19P12|100129424	59.1135
RPL19|6143	13977.2346	RPL19|6143	18897.8512
RPL21|6144	17.5044	RPL21|6144	22.2036
RPL22L1|200916	400.1692	RPL22L1|200916	803.0779
RPL22|6146	6935.618	RPL22|6146	14170.5048
RPL23AP53|644128	192.548	RPL23AP53|644128	332.4771
RPL23AP7|118433	109.4023	RPL23AP7|118433	57.3833
RPL23AP82|284942	133.8743	RPL23AP82|284942	86.2191
RPL23A|6147	4681.9311	RPL23A|6147	6754.2171
RPL23P8|222901	49.5957	RPL23P8|222901	85.6424
RPL23|9349	6217.4528	RPL23|9349	14532.9713
RPL24|6152	6159.1049	RPL24|6152	13134.7217
RPL26L1|51121	247.00599999999997	RPL26L1|51121	196.372
RPL26|6154	5444.3434	RPL26|6154	25269.9935
RPL27A|6157	11556.2838	RPL27A|6157	14186.9413
RPL27|6155	5412.2521	RPL27|6155	17565.6358
RPL28|6158	28679.4416	RPL28|6158	8699.194
RPL29|6159	2816.2577	RPL29|6159	13923.9585
RPL30|6156	13925.2077	RPL30|6156	22574.1315
lowly_expressed	lowly_expressed	RPL31P11|641311	6.9206
RPL31|6160	8076.8053	RPL31|6160	22876.0427
RPL32P3|132241	211.7882	RPL32P3|132241	117.2523
RPL32|6161	9445.063	RPL32|6161	33701.3026
RPL34|6164	3891.8036	RPL34|6164	17816.5075
RPL35A|6165	7590.5729	RPL35A|6165	18681.0058
RPL35|11224	2383.0247	RPL35|11224	6285.9231
RPL36AL|6166	1961.4612	RPL36AL|6166	3331.9805
RPL36A|6173	47.1645	RPL36A|6173	25.9522
RPL36|25873	3692.9346	RPL36|25873	5994.3929
RPL37A|6168	9917.6809	RPL37A|6168	19776.479
RPL37|6167	6754.7395	RPL37|6167	19339.0395
RPL38|6169	3257.2704	RPL38|6169	8074.6098
RPL39L|116832	468.2417	RPL39L|116832	163.4992
RPL39|6170	714.2753	RPL39|6170	1519.36
RPL3|6122	16097.2076	RPL3|6122	37669.9782
RPL41|6171	11061.2993	RPL41|6171	26483.6937
RPL4|6124	15321.1808	RPL4|6124	36831.7206
RPL5|6125	8778.9247	RPL5|6125	37730.5306
RPL6|6128	2958.2375	RPL6|6128	14563.8256
RPL7A|6130	5169.1359	RPL7A|6130	18102.558999999997
RPL7L1|285855	913.6306	RPL7L1|285855	1052.5079
RPL7|6129	667.597	RPL7|6129	2779.7743
RPL8|6132	13649.514	RPL8|6132	15519.7334
RPL9|6133	176.9886	RPL9|6133	491.9393
RPLP0P2|113157	89.4667	RPLP0P2|113157	15.8597
RPLP0|6175	24306.7543	RPLP0|6175	35828.8103
RPLP1|6176	18794.3383	RPLP1|6176	27348.7687
RPLP2|6181	12043.4886	RPLP2|6181	12099.5153
RPN1|6184	12342.0353	RPN1|6184	5476.5013
RPN2|6185	10798.7339	RPN2|6185	7631.9798
RPP14|11102	418.64599999999996	RPP14|11102	582.1955
RPP21|79897	336.2151	RPP21|79897	228.3798
RPP25|54913	187.6857	RPP25|54913	206.4646
RPP30|10556	397.2518	RPP30|10556	667.8379
RPP38|10557	269.8589	RPP38|10557	423.8867
RPP40|10799	80.7146	RPP40|10799	180.22400000000002
RPPH1|85495	9.2384	RPPH1|85495	10.3809
RPRD1A|55197	2331.9703	RPRD1A|55197	1102.6822
RPRD1B|58490	1451.8897	RPRD1B|58490	971.7676
RPRD2|23248	2076.2121	RPRD2|23248	1845.4933
RPRM|56475	13.6145	RPRM|56475	14.1296
RPS10P7|376693	85.5769	RPS10P7|376693	56.2299
RPS10|6204	2245.4209	RPS10|6204	8348.2619
RPS11|6205	17705.6641	RPS11|6205	35220.6626
RPS12|6206	47396.9552	RPS12|6206	26340.9563
RPS13|6207	11656.9339	RPS13|6207	16561.8604
RPS14|6208	5011.1104	RPS14|6208	21685.4112
RPS15AP10|728963	18.9631	RPS15AP10|728963	6.0555
RPS15A|6210	5986.4925	RPS15A|6210	21589.9646
RPS15|6209	1217.0395	RPS15|6209	2484.2070000000003
RPS16|6217	10464.6922	RPS16|6217	11835.6675
RPS17|6218	3629.7244	RPS17|6218	21365.6218
RPS18|6222	12064.3966	RPS18|6222	36936.9714
RPS19BP1|91582	510.5439	RPS19BP1|91582	338.5327
RPS19|6223	13030.5403	RPS19|6223	11507.8041
RPS20|6224	14458.1184	RPS20|6224	29268.6584
RPS21|6227	6576.2923	RPS21|6227	8629.6996
RPS23|6228	13254.2071	RPS23|6228	24685.4912
RPS24|6229	22033.1319	RPS24|6229	31465.9488
RPS25|6230	8386.5353	RPS25|6230	14969.5458
RPS26|6231	831.9435	RPS26|6231	951.0058
RPS27A|6233	8300.4721	RPS27A|6233	23694.4036
RPS27L|51065	634.047	RPS27L|51065	1596.9284
RPS27|6232	1802.9495	RPS27|6232	194.0652
RPS28|6234	580.0752	RPS28|6234	579.6002
RPS29|6235	6360.4051	RPS29|6235	11840.2812
lowly_expressed	lowly_expressed	RPS2P32|256355	8.6507
RPS2|6187	22390.9989	RPS2|6187	17015.1597
RPS3A|6189	4453.4019	RPS3A|6189	13578.5052
RPS3|6188	11047.1986	RPS3|6188	21462.2218
RPS4X|6191	18695.6331	RPS4X|6191	72019.22200000001
RPS5|6193	35165.7809	RPS5|6193	11939.7648
RPS6KA1|6195	981.7031	RPS6KA1|6195	788.0833
RPS6KA2|6196	1118.3344	RPS6KA2|6196	2100.402
RPS6KA3|6197	871.3283	RPS6KA3|6197	1588.2777
RPS6KA4|8986	293.6843	RPS6KA4|8986	333.3422
RPS6KA5|9252	373.9127	RPS6KA5|9252	378.9028
RPS6KA6|27330	72.9348	RPS6KA6|27330	24.7988
RPS6KB1|6198	1021.0879	RPS6KB1|6198	934.8577
RPS6KB2|6199	601.9556	RPS6KB2|6199	344.2998
RPS6KC1|26750	1482.5224	RPS6KC1|26750	629.7746
RPS6KL1|83694	24.3116	RPS6KL1|83694	90.8329
RPS6|6194	22814.021	RPS6|6194	48272.9139
RPS7|6201	2766.1757	RPS7|6201	10740.7709
RPS8|6202	19820.2885	RPS8|6202	24338.3078
RPS9|6203	6057.4824	RPS9|6203	10112.4381
RPSAP58|388524	10082.5136	RPSAP58|388524	10810.2653
RPSAP9|653162	28.2015	RPSAP9|653162	21.9152
RPSA|3921	7495.7576	RPSA|3921	8609.5145
RPTOR|57521	671.0006	RPTOR|57521	470.8863
RPUSD1|113000	353.9771	RPUSD1|113000	205.8878
RPUSD2|27079	81.687	RPUSD2|27079	132.6448
RPUSD3|285367	276.6662	RPUSD3|285367	327.2867
RPUSD4|84881	179.90599999999998	RPUSD4|84881	553.648
RQCD1|9125	511.5164	RQCD1|9125	207.618
RRAD|6236	8.7522	RRAD|6236	29.9893
RRAGA|10670	2185.1281	RRAGA|10670	2801.1128
RRAGB|10325	150.732	RRAGB|10325	381.7864
RRAGC|64121	894.6335	RRAGC|64121	414.9476
RRAGD|58528	1236.4888	RRAGD|58528	865.9401
RRAS2|22800	625.2948	RRAS2|22800	598.0552
RRAS|6237	453.6548	RRAS|6237	819.2260000000001
RRBP1|6238	2777.3591	lowly_expressed	lowly_expressed
RREB1|6239	791.1	RREB1|6239	877.7627
RRH|10692	8.2659	lowly_expressed	lowly_expressed
RRM1|6240	3587.4221	RRM1|6240	1487.3522
RRM2B|50484	837.2921	RRM2B|50484	762.7078
RRM2|6241	1118.3344	RRM2|6241	164.3642
RRN3P1|730092	10.6971	RRN3P1|730092	72.0896
lowly_expressed	lowly_expressed	RRN3P2|653390	28.8358
RRN3P3|100131998	23.3537	RRN3P3|100131998	53.2194
RRN3|54700	3037.0071	RRN3|54700	1437.1779
RRP12|23223	466.783	RRP12|23223	383.5166
RRP15|51018	2399.0703	RRP15|51018	771.0702
RRP1B|23076	1756.7574	RRP1B|23076	1226.6763
RRP1|8568	460.9483	RRP1|8568	199.544
RRP7A|27341	506.6541	RRP7A|27341	387.8419
RRP7B|91695	63.3901	RRP7B|91695	52.7206
RRP8|23378	315.0786	RRP8|23378	322.673
RRP9|9136	195.9516	RRP9|9136	203.2926
RRS1|23212	177.96099999999998	RRS1|23212	240.2025
RSAD1|55316	556.2498	RSAD1|55316	697.8271
RSAD2|91543	4047.8842	RSAD2|91543	432.5375
RSBN1L|222194	368.0001	RSBN1L|222194	469.035
RSBN1|54665	651.5513	RSBN1|54665	900.2547
RSC1A1|6248	268.3419	RSC1A1|6248	169.8834
RSF1|51773	1144.1047	RSF1|51773	649.6713
RSL1D1|26156	5994.2722	RSL1D1|26156	5866.0734
RSL24D1|51187	1621.5848	RSL24D1|51187	3943.3001
RSPH1|89765	67.1001	RSPH1|89765	24.7988
RSPH3|83861	153.6494	RSPH3|83861	72.3779
RSPH4A|345895	22.8529	RSPH4A|345895	32.8728
lowly_expressed	lowly_expressed	RSPH9|221421	8.9391
RSPO1|284654	15.0732	RSPO1|284654	128.6078
RSPO2|340419	14.587	lowly_expressed	lowly_expressed
RSPO3|84870	28.2015	RSPO3|84870	890.1622
RSPO4|343637	153.1632	RSPO4|343637	18.1666
RSPRY1|89970	728.3760000000001	RSPRY1|89970	423.5984
RSRC1|51319	290.2807	RSRC1|51319	213.9619
RSRC2|65117	993.8589	RSRC2|65117	1671.9016
RSU1|6251	1352.2121	RSU1|6251	1290.6919
RTBDN|83546	5.3486	lowly_expressed	lowly_expressed
RTCD1|8634	732.2659	RTCD1|8634	545.5740000000001
RTEL1|51750	326.1501	RTEL1|51750	155.8375
RTF1|23168	1339.0838	RTF1|23168	1910.6623
RTKN2|219790	508.599	RTKN2|219790	57.0949
RTKN|6242	721.5688	RTKN|6242	473.4844
RTL1|388015	5.8348	lowly_expressed	lowly_expressed
RTN1|6252	122.5305	RTN1|6252	663.5125
RTN2|6253	143.9248	RTN2|6253	238.18400000000003
RTN3|10313	11100.6841	RTN3|10313	4862.0097
RTN4IP1|84816	226.09799999999998	RTN4IP1|84816	183.3959
RTN4RL1|146760	359.8119	RTN4RL1|146760	166.3828
RTN4RL2|349667	148.3009	RTN4RL2|349667	26.2406
RTN4R|65078	165.31900000000002	RTN4R|65078	43.8305
RTN4|57142	6443.5509	RTN4|57142	7892.9441
RTP4|64108	215.8872	RTP4|64108	289.8001
RTTN|25914	329.1793	RTTN|25914	371.6939
RUFY1|80230	1169.875	RUFY1|80230	1243.4011
RUFY2|55680	415.2424	RUFY2|55680	377.4639
RUFY3|22902	695.3122	RUFY3|22902	769.0517
lowly_expressed	lowly_expressed	RUFY4|285180	5.4788
RUNDC1|146923	663.2209	RUNDC1|146923	713.9752
RUNDC2A|84127	31.6051	RUNDC2A|84127	32.8728
RUNDC2C|440352	31.9212	RUNDC2C|440352	23.0629
RUNDC3A|10900	8.7522	RUNDC3A|10900	5.4788
RUNDC3B|154661	11.1833	RUNDC3B|154661	365.0616
RUNX1T1|862	27.7152	RUNX1T1|862	92.8514
RUNX1|861	4984.3676	RUNX1|861	6031.0144
RUNX2|860	503.7367	RUNX2|860	263.5595
RUNX3|864	141.0074	RUNX3|864	875.1675
RUSC1|23623	1413.9636	RUSC1|23623	477.233
RUSC2|9853	581.5339	RUSC2|9853	723.4910000000001
RUVBL1|8607	2249.3691	RUVBL1|8607	621.4612
RUVBL2|10856	1412.5049	RUVBL2|10856	647.0761
RWDD1|51389	1578.3101	RWDD1|51389	1631.5314
RWDD2A|112611	158.998	RWDD2A|112611	130.9147
RWDD2B|10069	306.8126	RWDD2B|10069	553.0713
RWDD3|25950	167.9738	RWDD3|25950	348.1033
RWDD4A|201965	365.1605	RWDD4A|201965	815.4773
RXRA|6256	1148.9669999999999	RXRA|6256	1251.1868
RXRB|6257	603.4143	RXRB|6257	827.5884
lowly_expressed	lowly_expressed	RXRG|6258	8.9391
RYBP|23429	1543.3014	RYBP|23429	1817.2342
RYK|6259	2844.9454	RYK|6259	2093.4814
RYR1|6261	91.8979	RYR1|6261	225.2079
RYR2|6262	9.2384	RYR2|6262	25.6639
lowly_expressed	lowly_expressed	RYR3|6263	45.5606
S100A10|6281	8972.9314	S100A10|6281	4406.6919
S100A11|6282	11380.753999999999	S100A11|6282	6614.6516
S100A13|6284	946.6943	S100A13|6284	1403.1516
S100A14|57402	1518.9898	S100A14|57402	433.1142
S100A16|140576	2989.8426	S100A16|140576	3063.8072
S100A1|6271	581.5339	S100A1|6271	315.7524
S100A2|6273	33.0638	S100A2|6273	58.8251
S100A3|6274	16.5319	S100A3|6274	25.9522
S100A4|6275	723.5137	S100A4|6275	3344.9566
S100A6|6277	3396.3328	S100A6|6277	8089.0277
S100A8|6279	58.3479	S100A8|6279	107.2693
S100A9|6280	456.5722	S100A9|6280	228.3798
lowly_expressed	lowly_expressed	S100B|6285	428.2121
S100PBP|64766	1531.1456	S100PBP|64766	708.7848
S100P|6286	223.1806	S100P|6286	16.1481
S1PR1|1901	185.7408	S1PR1|1901	2584.2673
S1PR2|9294	271.8039	S1PR2|9294	499.1483
S1PR3|1903	428.8472	S1PR3|1903	467.1405
S1PR4|8698	10.2109	S1PR4|8698	31.4311
S1PR5|53637	38.8986	S1PR5|53637	26.529
SAA1|6288	9.2384	SAA1|6288	842.8714
SAA2|6289	18.4768	SAA2|6289	968.8839999999999
lowly_expressed	lowly_expressed	SAA4|6291	59.6902
SAAL1|113174	238.2538	SAAL1|113174	243.0861
SAC3D1|29901	99.1914	SAC3D1|29901	50.7511
SACM1L|22908	627.2397	SACM1L|22908	1413.8209
SACS|26278	794.5036	SACS|26278	880.6463
SAE1|10055	1883.1778	SAE1|10055	1465.4370000000001
SAFB2|9667	725.9449	SAFB2|9667	519.045
SAFB|6294	1017.6843	SAFB|6294	872.5723
SALL1|6299	43.2747	SALL1|6299	19.0316
SALL2|6297	773.5956	SALL2|6297	527.9841
SALL4|57167	53.4856	lowly_expressed	lowly_expressed
SAMD10|140700	87.5218	SAMD10|140700	146.1977
SAMD11|148398	48.2926	SAMD11|148398	12.4801
SAMD12|401474	564.0295	SAMD12|401474	361.6013
SAMD13|148418	5.3486	SAMD13|148418	67.4758
SAMD14|201191	56.403	lowly_expressed	lowly_expressed
SAMD1|90378	231.9328	SAMD1|90378	124.8592
SAMD3|154075	5.8348	SAMD3|154075	89.6794
SAMD4A|23034	508.1128	SAMD4A|23034	750.02
SAMD4B|55095	2059.6802	SAMD4B|55095	1280.8877
SAMD5|389432	45.7058	SAMD5|389432	1668.1529
SAMD8|142891	435.6642	SAMD8|142891	81.8938
SAMD9L|219285	958.3639	SAMD9L|219285	1051.0661
SAMD9|54809	1317.2034	SAMD9|54809	685.1394
SAMHD1|25939	1530.7469	SAMHD1|25939	1687.6719
SAMM50|25813	1084.7843	SAMM50|25813	959.0798
SAMSN1|64092	88.0081	SAMSN1|64092	258.3691
SAP130|79595	898.5573	SAP130|79595	733.8719
SAP18|10284	2555.1509	SAP18|10284	2580.2303
SAP30BP|29115	969.5473	SAP30BP|29115	950.7174
SAP30L|79685	902.9334	SAP30L|79685	2227.2797
SAP30|8819	313.1336	SAP30|8819	175.6102
SAPS1|22870	2552.7197	SAPS1|22870	827.5884
SAPS2|9701	627.2397	SAPS2|9701	664.3776
SAPS3|55291	2851.7526	SAPS3|55291	2145.3859
SAR1A|56681	4895.3871	SAR1A|56681	3326.2133
SAR1B|51128	694.3398	SAR1B|51128	389.8605
SARDH|1757	56.403	SARDH|1757	34.603
SARM1|23098	219.3832	SARM1|23098	287.7874
SARNP|84324	777.3785	SARNP|84324	854.9969
SARS2|54938	177.96099999999998	SARS2|54938	242.22099999999998
SARS|6301	2496.803	SARS|6301	2650.3014
SART1|9092	459.4896	SART1|9092	344.8766
SART3|9733	798.8797	SART3|9733	1064.9073
SASH1|23328	1064.3626	SASH1|23328	3003.8287
SASH3|54440	151.7045	SASH3|54440	642.4623
SASS6|163786	291.7394	SASS6|163786	183.9726
SAT1|6303	3213.0232	SAT1|6303	4620.0771
SAT2|112483	263.5379	SAT2|112483	602.9573
SATB1|6304	183.3096	SATB1|6304	1169.2930000000001
SATB2|23314	52.5131	SATB2|23314	68.0526
SATL1|340562	31.6051	SATL1|340562	34.3146
SAV1|60485	1094.9952	SAV1|60485	2441.2416
SBDSP1|155370	435.6642	SBDSP1|155370	565.1823
SBDS|51119	1700.3545	SBDS|51119	2754.1104
SBF1|6305	845.0718	SBF1|6305	586.2325
SBF2|81846	1361.8152	SBF2|81846	1189.9971
SBK1|388228	1279.7635	SBK1|388228	170.1314
SBNO1|55206	676.3492	SBNO1|55206	351.7972
SBNO2|22904	1427.5781	SBNO2|22904	690.3298
SC4MOL|6307	1316.2309	SC4MOL|6307	995.1246
SC5DL|6309	1750.9226	SC5DL|6309	1382.1015
SC65|10609	961.2813	SC65|10609	237.6073
SCAF1|58506	878.6218	SCAF1|58506	511.5477
SCAI|286205	405.5178	SCAI|286205	433.4026
SCAMP1|9522	1392.5694	SCAMP1|9522	1816.9458
SCAMP2|10066	1290.4606	SCAMP2|10066	2820.4328
SCAMP3|10067	2015.9192	SCAMP3|10067	1314.6256
SCAMP4|113178	1134.8663	SCAMP4|113178	1141.6106
SCAMP5|192683	445.875	SCAMP5|192683	432.5375
SCAND1|51282	195.9516	SCAND1|51282	194.0652
SCAND2|54581	137.6037	SCAND2|54581	254.0437
SCAND3|114821	84.1182	SCAND3|114821	95.1582
SCAPER|49855	229.0154	SCAPER|49855	521.0635
SCAP|22937	672.4836	SCAP|22937	1234.1361
SCARA3|51435	294.1706	SCARA3|51435	1733.6103
lowly_expressed	lowly_expressed	SCARA5|286133	916.6911
SCARB1|949	1179.1134	SCARB1|949	1966.8921
SCARB2|950	9018.1511	SCARB2|950	6838.4177
SCARF1|8578	81.2008	SCARF1|8578	393.8975
SCARF2|91179	334.0416	SCARF2|91179	209.0598
lowly_expressed	lowly_expressed	SCARNA9|619383	12.9761
SCCPDH|51097	1747.519	SCCPDH|51097	738.7739999999999
SCD5|79966	292.7119	SCD5|79966	549.611
SCD|6319	12930.8626	SCD|6319	1121.7139
SCFD1|23256	1390.6245	SCFD1|23256	1216.8721
SCFD2|152579	316.5372	SCFD2|152579	390.4372
SCG2|7857	35.495	SCG2|7857	360.7363
lowly_expressed	lowly_expressed	SCG3|29106	67.1875
SCG5|6447	239.7125	SCG5|6447	273.9404
SCGB1D2|10647	138.09	SCGB1D2|10647	972.0559
SCGB2A1|4246	8.2659	SCGB2A1|4246	126.0126
SCGB2A2|4250	1003.5835	SCGB2A2|4250	4370.9355
lowly_expressed	lowly_expressed	SCGB3A1|92304	268.75
SCHIP1|29970	228.5292	SCHIP1|29970	335.4645
SCIN|85477	118.1545	SCIN|85477	56.5182
SCLT1|132320	239.7125	SCLT1|132320	223.1893
SCLY|51540	148.5148	SCLY|51540	164.3642
SCMH1|22955	1779.1241	SCMH1|22955	1058.5634
SCML1|6322	290.2807	SCML1|6322	302.1995
SCML2|10389	177.96099999999998	SCML2|10389	73.5314
SCML4|256380	7.2935	SCML4|256380	43.8305
SCN11A|11280	6.321000000000001	SCN11A|11280	27.9708
SCN1A|6323	152.1907	lowly_expressed	lowly_expressed
SCN1B|6324	42.7884	SCN1B|6324	309.1201
SCN2A|6326	19.4493	SCN2A|6326	531.156
lowly_expressed	lowly_expressed	SCN2B|6327	200.9858
lowly_expressed	lowly_expressed	SCN3A|6328	231.2634
lowly_expressed	lowly_expressed	SCN3B|55800	317.4825
SCN4A|6329	10.6971	SCN4A|6329	179.6472
SCN4B|6330	83.1457	SCN4B|6330	934.2810000000001
SCN5A|6331	25.2841	SCN5A|6331	45.5606
lowly_expressed	lowly_expressed	SCN7A|6332	215.4037
SCN8A|6334	52.5131	SCN8A|6334	24.7988
SCN9A|6335	12.1558	SCN9A|6335	118.8036
SCNM1|79005	847.0167	SCNM1|79005	504.9154
SCNN1A|6337	932.5936	SCNN1A|6337	1515.8997
SCNN1B|6338	944.2632	SCNN1B|6338	267.0198
SCNN1D|6339	51.0544	SCNN1D|6339	12.110999999999999
SCNN1G|6340	672.4593	SCNN1G|6340	130.6263
SCO1|6341	500.3331	SCO1|6341	420.7148
SCO2|9997	335.5003	SCO2|9997	231.2634
SCOC|60592	1515.0999	SCOC|60592	1973.236
SCP2|6342	3614.1649	SCP2|6342	3068.1326
SCPEP1|59342	1062.4176	SCPEP1|59342	4875.2742
SCRG1|11341	11.6696	SCRG1|11341	36.3331
SCRIB|23513	914.1168	SCRIB|23513	369.6754
SCRN1|9805	3548.5236	SCRN1|9805	1756.9673
SCRN2|90507	145.8697	SCRN2|90507	223.7661
SCRN3|79634	615.0839	SCRN3|79634	277.1124
SCT|6343	5.3486	lowly_expressed	lowly_expressed
SCUBE1|80274	31.6051	SCUBE1|80274	10.6693
SCUBE2|57758	272.7763	SCUBE2|57758	839.1227
SCUBE3|222663	68.0725	SCUBE3|222663	17.3015
SCYL1|57410	1222.004	SCYL1|57410	976.7273
SCYL2|55681	1056.5829	SCYL2|55681	869.6887
SCYL3|57147	820.0892	SCYL3|57147	433.6852
SDAD1|55153	1154.3156	SDAD1|55153	1380.9479999999999
SDC1|6382	6716.8134	SDC1|6382	1287.5199
SDC2|6383	2054.8178	SDC2|6383	3124.6508
SDC3|9672	5436.0775	SDC3|9672	2583.979
SDC4|6385	5730.2480000000005	SDC4|6385	5106.8259
SDCBP2|27111	206.2452	SDCBP2|27111	49.4477
SDCBP|6386	3932.1609	SDCBP|6386	7961.5734
SDCCAG1|9147	824.65	SDCCAG1|9147	933.1275
SDCCAG3|10807	528.5345	SDCCAG3|10807	496.8414
SDCCAG8|10806	720.5963	SDCCAG8|10806	631.2164
SDF2L1|23753	159.4842	SDF2L1|23753	84.48899999999999
SDF2|6388	721.5688	SDF2|6388	784.0463
SDF4|51150	1522.8797	SDF4|51150	971.7676
SDHAF1|644096	102.595	SDHAF1|644096	133.7983
SDHAF2|54949	706.9818	SDHAF2|54949	755.4988
SDHAP1|255812	240.685	SDHAP1|255812	133.2215
SDHAP2|727956	193.5205	SDHAP2|727956	125.7242
SDHAP3|728609	58.8341	SDHAP3|728609	68.3409
SDHA|6389	1360.4781	SDHA|6389	1342.5964
SDHB|6390	1495.6507	SDHB|6390	1266.7581
SDHC|6391	2986.4390000000003	SDHC|6391	1459.9582
SDHD|6392	1295.8092	SDHD|6392	2395.9693
SDK1|221935	1510.7239	SDK1|221935	542.6904
SDK2|54549	141.4936	SDK2|54549	235.012
SDPR|8436	8.7522	SDPR|8436	2152.3065
SDR16C5|195814	249.4372	SDR16C5|195814	71.8012
SDR39U1|56948	457.2188	SDR39U1|56948	388.8772
SDR42E1|93517	393.36199999999997	SDR42E1|93517	223.4777
SDSL|113675	30.6326	SDSL|113675	48.1558
SDS|10993	152.67700000000002	SDS|10993	51.6161
SEC11A|23478	1582.6862	SEC11A|23478	2935.4878
SEC11C|90701	1056.5829	SEC11C|90701	971.4792
