gene_id	TCGA-BH-A0B7-01A-12R-A115-07	gene_id	TCGA-BH-A0B7-11A-34R-A115-07
CLLU1|574028	5.8327	lowly_expressed	lowly_expressed
CLMN|79789	1976.0543	CLMN|79789	2413.8973
CLN3|1201	1836.6689999999999	CLN3|1201	972.6931
CLN5|1203	546.1044	CLN5|1203	702.2011
CLN6|54982	898.1415	CLN6|54982	606.3876
CLN8|2055	406.0043	CLN8|2055	390.5913
CLNS1A|1207	1503.9314	CLNS1A|1207	1408.2866
CLOCK|9575	654.0386	CLOCK|9575	510.574
CLP1|10978	235.168	CLP1|10978	224.8597
CLPB|81570	311.6512	CLPB|81570	252.0501
CLPP|8192	661.544	CLPP|8192	435.9085
CLPTM1L|81037	4139.7427	CLPTM1L|81037	1368.1485
CLPTM1|1209	3879.1994	CLPTM1|1209	1989.2102
CLPX|10845	711.9371	CLPX|10845	1081.1394
CLSPN|63967	220.1573	CLSPN|63967	23.7376
CLSTN1|22883	7609.0064	CLSTN1|22883	5953.8196
CLSTN2|64084	154.0386	CLSTN2|64084	328.8735
CLSTN3|9746	2461.0436	CLSTN3|9746	1060.423
CLTA|1211	1197.9986	CLTA|1211	1467.8464
CLTB|1212	1432.0944	CLTB|1212	612.8615
CLTCL1|8218	105.4325	CLTCL1|8218	98.8347
CLTC|1213	18778.0558	CLTC|1213	8919.2922
CLUAP1|23059	196.56900000000002	CLUAP1|23059	546.284
CLUL1|27098	49.6783	CLUL1|27098	101.4243
CLU|1191	6049.3209	CLU|1191	14981.0099
CLVS1|157807	7.2838	lowly_expressed	lowly_expressed
CLYBL|171425	40.0286	CLYBL|171425	126.4566
CMA1|1215	11.4367	lowly_expressed	lowly_expressed
CMAH|8418	146.8906	CMAH|8418	256.7976
CMAS|55907	584.7034	CMAS|55907	765.2136
CMBL|134147	1807.3624	CMBL|134147	740.6129
CMC1|152100	162.9736	CMC1|152100	81.571
CMIP|80790	1471.4081	CMIP|80790	1213.2067
CMKLR1|1240	486.0615	CMKLR1|1240	186.0164
CMPK1|51727	4181.9157	CMPK1|51727	4207.596
CMPK2|129607	256.9693	CMPK2|129607	64.7389
CMTM1|113540	278.7706	CMTM1|113540	117.8248
CMTM3|123920	1838.4560000000001	CMTM3|123920	826.9314
CMTM4|146223	2315.5826	CMTM4|146223	1550.2805
lowly_expressed	lowly_expressed	CMTM5|116173	20.2849
CMTM6|54918	4314.8678	CMTM6|54918	3276.2192
CMTM7|112616	289.1351	CMTM7|112616	1205.8697
CMTM8|152189	327.0193	CMTM8|152189	207.1644
CMYA5|202333	225.1608	CMYA5|202333	2065.1705
CN5H6.4|150384	5.0036	CN5H6.4|150384	7.3371
CNBP|7555	6244.4603	CNBP|7555	8069.918000000001
CNDP2|55748	4432.8091	CNDP2|55748	3301.6832
CNFN|84518	38.2416	CNFN|84518	31.5063
CNGA1|1259	46.4618	CNGA1|1259	39.2749
lowly_expressed	lowly_expressed	CNGA4|1262	6.9055
CNGB1|1258	6.7906	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CNGB3|54714	6.4739
CNIH2|254263	141.5297	CNIH2|254263	9.495
CNIH3|149111	106.1472	CNIH3|149111	54.8123
CNIH4|29097	1871.6941	CNIH4|29097	492.8787
CNIH|10175	1774.8392	CNIH|10175	1054.8123
CNKSR1|10256	465.6898	CNKSR1|10256	548.9858
CNKSR2|22866	5.0036	CNKSR2|22866	14.2426
CNKSR3|154043	294.1387	CNKSR3|154043	324.9892
CNN1|1264	167.2623	CNN1|1264	2632.2831
CNN2|1265	3348.1058	CNN2|1265	2793.2672
CNN3|1266	3521.0865	CNN3|1266	5107.8981
CNNM1|26507	35.3824	CNNM1|26507	66.4653
CNNM2|54805	117.9414	CNNM2|54805	162.2788
CNNM3|26505	753.0379	CNNM3|26505	1059.1282
CNNM4|26504	959.9714	CNNM4|26504	857.5744
CNOT10|25904	509.2924	CNOT10|25904	750.5395
CNOT1|23019	6540.7756	CNOT1|23019	5748.8865
CNOT2|4848	1294.1387	CNOT2|4848	1657.3155
CNOT3|4849	817.7269	CNOT3|4849	913.2499
CNOT4|4850	461.7584	CNOT4|4850	626.6724
CNOT6L|246175	1207.6483	CNOT6L|246175	2133.7937
CNOT6|57472	2124.0172	CNOT6|57472	1469.5727
CNOT7|29883	1065.4039	CNOT7|29883	2013.3794
CNOT8|9337	2837.0264	CNOT8|9337	1834.7
CNO|55330	335.9543	CNO|55330	211.0488
CNPY2|10330	1190.4932	CNPY2|10330	1073.3707
CNPY3|10695	1197.9986	CNPY3|10695	976.2624
CNPY4|245812	343.4596	CNPY4|245812	299.9568
CNP|1267	3707.9736	CNP|1267	1748.9124
CNR1|1268	755.1823	CNR1|1268	72.9391
CNR2|1269	20.7291	lowly_expressed	lowly_expressed
CNRIP1|25927	242.6733	CNRIP1|25927	146.7415
CNST|163882	1037.1694	CNST|163882	786.7933
CNTD1|124817	11.2938	CNTD1|124817	71.6918
CNTD2|79935	42.5304	CNTD2|79935	26.3271
CNTFR|1271	63.9743	CNTFR|1271	106.6034
CNTF|1270	11.8549	CNTF|1270	15.1057
CNTLN|54875	127.5911	CNTLN|54875	277.9456
CNTN1|1272	166.9049	CNTN1|1272	211.4804
CNTN2|6900	6.4332	CNTN2|6900	45.3172
CNTN3|5067	49.6783	CNTN3|5067	77.6867
CNTN4|152330	41.4582	CNTN4|152330	201.1221
lowly_expressed	lowly_expressed	CNTN6|27255	12.5162
CNTNAP1|8506	175.8399	CNTNAP1|8506	104.4454
CNTNAP2|26047	948.8921	CNTNAP2|26047	9.9266
CNTNAP3|79937	25.0179	CNTNAP3|79937	315.4942
CNTNAP4|85445	6.4332	lowly_expressed	lowly_expressed
CNTROB|116840	442.4589	CNTROB|116840	891.2387
COASY|80347	603.2881	COASY|80347	1464.3936
COBLL1|22837	2171.5511	COBLL1|22837	1228.7441
COBL|23242	926.7334	COBL|23242	2565.8179
COBRA1|25920	1219.4425	COBRA1|25920	1164.0052
COCH|1690	36.0972	COCH|1690	10.8071
COG1|9382	738.3881	COG1|9382	808.5283
COG2|22796	866.3331	COG2|22796	755.2869999999999
COG3|83548	582.2016	COG3|83548	1408.7182
COG4|25839	972.8377	COG4|25839	1271.9033
COG5|10466	991.2652	COG5|10466	1125.7574
COG6|57511	424.589	COG6|57511	851.1006
COG7|91949	718.3703	COG7|91949	736.7285
COG8|84342	382.6662	COG8|84342	458.6836
COIL|8161	506.4332	COIL|8161	692.7061
COL10A1|1300	1543.2452	COL10A1|1300	7.7687
COL11A1|1301	971.0508	COL11A1|1301	110.0561
COL11A2|1302	5.361000000000001	COL11A2|1302	45.7488
COL12A1|1303	9541.8156	COL12A1|1303	2258.9555
COL13A1|1305	79.3424	COL13A1|1305	48.3384
COL14A1|7373	4709.0779	COL14A1|7373	4678.0319
COL15A1|1306	5397.7841	COL15A1|1306	1948.6405
COL16A1|1307	1750.5361	COL16A1|1307	2291.325
COL17A1|1308	598.2845	lowly_expressed	lowly_expressed
COL18A1|80781	6336.3117	COL18A1|80781	2448.4247
COL1A1|1277	110344.8892	COL1A1|1277	13771.6875
COL1A2|1278	88227.3052	COL1A2|1278	15378.5067
COL21A1|81578	141.1723	COL21A1|81578	96.6767
COL22A1|169044	46.1044	COL22A1|169044	32.801
COL23A1|91522	15.7255	COL23A1|91522	86.7501
COL24A1|255631	37.5268	COL24A1|255631	7.7687
COL25A1|84570	8.5776	COL25A1|84570	43.1593
COL27A1|85301	56.1115	COL27A1|85301	889.5123
COL28A1|340267	5.361000000000001	COL28A1|340267	79.8446
lowly_expressed	lowly_expressed	COL2A1|1280	162.7104
COL3A1|1281	108000.7148	COL3A1|1281	23760.8977
COL4A1|1282	13171.5511	COL4A1|1282	3223.565
COL4A2|1284	11283.0593	COL4A2|1284	5440.656
COL4A3BP|10087	994.2816	COL4A3BP|10087	1416.9184
COL4A3|1285	15.7255	COL4A3|1285	58.6966
COL4A4|1286	158.3274	COL4A4|1286	126.4566
COL4A5|1287	1112.5804	COL4A5|1287	1553.3017
COL4A6|1288	56.1115	COL4A6|1288	619.3353
COL5A1|1289	9701.5726	COL5A1|1289	1420.3712
COL5A2|1290	11996.426000000001	COL5A2|1290	1891.2387
COL5A3|50509	1020.3717	COL5A3|50509	316.789
COL6A1|1291	16721.2294	COL6A1|1291	5016.4005
COL6A2|1292	17572.5518	COL6A2|1292	5450.5826
COL6A3|1293	36180.4861	COL6A3|1293	7413.4657
COL6A6|131873	137.5983	COL6A6|131873	626.2408
COL7A1|1294	210.1501	COL7A1|1294	911.5235
COL8A1|1295	589.3495	COL8A1|1295	78.1183
COL8A2|1296	903.1451	COL8A2|1296	1054.3807
COL9A2|1298	425.6612	COL9A2|1298	420.3712
COL9A3|1299	40.385999999999996	COL9A3|1299	73.8023
COLEC11|78989	16.0829	lowly_expressed	lowly_expressed
COLEC12|81035	518.9421	COLEC12|81035	424.6871
COLQ|8292	33.817	COLQ|8292	70.7035
COMMD10|51397	421.7298	COMMD10|51397	418.2132
COMMD1|150684	311.2938	COMMD1|150684	195.0798
COMMD2|51122	617.5840000000001	COMMD2|51122	1207.1644
COMMD3|23412	905.2144	COMMD3|23412	716.9443
COMMD4|54939	725.5182	COMMD4|54939	446.6983
COMMD5|28991	388.0236	COMMD5|28991	338.6534
COMMD6|170622	1086.4904	COMMD6|170622	1468.2779
COMMD7|149951	1278.4132	COMMD7|149951	827.363
COMMD8|54951	221.5868	COMMD8|54951	208.8908
COMMD9|29099	759.8284	COMMD9|29099	583.9448
COMP|1311	1352.3946	COMP|1311	14.6741
COMTD1|118881	172.9807	COMTD1|118881	34.0958
COMT|1312	2110.7934	COMT|1312	1567.5442
COPA|1314	8519.2888	COPA|1314	5548.1226
COPB1|1315	3974.2673	COPB1|1315	3627.9672
COPB2|9276	5918.5132	COPB2|9276	3508.4161
COPE|11316	2062.1873	COPE|11316	1146.3099
COPG2|26958	288.0629	COPG2|26958	402.6759
COPG|22820	5528.9492	COPG|22820	3408.7182
COPS2|9318	2097.9271	COPS2|9318	2391.8861
COPS3|8533	971.4081	COPS3|8533	959.8619
COPS4|51138	791.6369	COPS4|51138	884.7648
COPS5|10987	818.4417	COPS5|10987	1077.6867
COPS6|10980	1292.3517	COPS6|10980	1130.7726
COPS7A|50813	1063.6169	COPS7A|50813	1123.4355
COPS7B|64708	791.9943	COPS7B|64708	738.0233
COPS8|10920	2062.1444	COPS8|10920	875.1532
COPZ1|22818	4640.1001	COPZ1|22818	3366.4221
COPZ2|51226	216.5833	COPZ2|51226	104.0138
COQ10A|93058	61.1151	COQ10A|93058	138.5412
COQ10B|80219	945.3181	COQ10B|80219	575.7445
COQ2|27235	242.3159	COQ2|27235	126.4566
COQ3|51805	92.5661	COQ3|51805	148.4678
COQ4|51117	931.3796	COQ4|51117	690.5481
COQ5|84274	368.4775	COQ5|84274	531.2905
COQ6|51004	354.3531	COQ6|51004	359.4389
COQ7|10229	456.7548	COQ7|10229	496.7631
COQ9|57017	870.9793	COQ9|57017	724.2123
CORIN|10699	45.747	CORIN|10699	119.1196
CORO1A|11151	1761.2579999999998	CORO1A|11151	410.4445
CORO1B|57175	2377.055	CORO1B|57175	1320.2417
CORO1C|23603	2684.06	CORO1C|23603	2200.259
CORO2A|7464	2096.4975	CORO2A|7464	749.2447
CORO2B|10391	118.2988	CORO2B|10391	179.5425
lowly_expressed	lowly_expressed	CORO6|84940	18.9901
CORO7|79585	603.5633	CORO7|79585	362.1925
COTL1|23406	2682.6305	COTL1|23406	792.404
COX10|1352	503.2166	COX10|1352	326.7156
COX11|1353	296.1437	COX11|1353	807.7039
COX15|1355	906.1866	COX15|1355	1311.6962
COX16|51241	805.5754	COX16|51241	663.3578
COX17|10063	766.6189999999999	COX17|10063	218.3858
COX18|285521	4295.9257	COX18|285521	454.8986
COX19|90639	231.0365	COX19|90639	326.435
COX4I1|1327	4340.2429999999995	COX4I1|1327	2930.0820000000003
COX4I2|84701	45.3896	COX4I2|84701	13.811
COX4NB|10328	412.0801	COX4NB|10328	339.2318
COX5A|9377	1906.3617	COX5A|9377	787.2249
COX5B|1329	2581.1294	COX5B|1329	814.8468
COX6A1|1337	1954.253	COX6A1|1337	946.9141
COX6B1|1340	3527.5197	COX6B1|1340	1366.4221
lowly_expressed	lowly_expressed	COX6B2|125965	19.4217
COX6C|1345	1414.5818	COX6C|1345	1393.6124
COX7A1|1346	104.3603	COX7A1|1346	96.6767
COX7A2L|9167	2321.3009	COX7A2L|9167	1523.5218
COX7A2|1347	2495.3538	COX7A2|1347	711.2646
COX7B|1349	2474.9821	COX7B|1349	880.0173
COX7C|1350	2545.7470000000003	COX7C|1350	1807.9413
COX8A|1351	2583.2738	COX8A|1351	842.0371
CP110|9738	651.5368	CP110|9738	977.1256
lowly_expressed	lowly_expressed	CPA1|1357	5.6107
CPA3|1359	258.0415	CPA3|1359	8.2003
CPA4|51200	747.6769	CPA4|51200	58.265
CPA5|93979	13.7134	lowly_expressed	lowly_expressed
CPA6|57094	10.0071	lowly_expressed	lowly_expressed
CPAMD8|27151	127.5911	CPAMD8|27151	1162.2788
CPB1|1360	5.361000000000001	CPB1|1360	187.3112
CPD|1362	11086.133	CPD|1362	3812.6888
CPEB1|64506	39.3138	CPEB1|64506	25.0324
CPEB2|132864	555.0393	CPEB2|132864	746.6552
CPEB3|22849	155.8256	CPEB3|22849	418.6448
CPEB4|80315	1527.5197	CPEB4|80315	1483.3837
CPE|1363	3236.2402	CPE|1363	3802.7622
CPLX1|10815	64.6891	CPLX1|10815	122.1407
CPLX3|594855	5.7184	lowly_expressed	lowly_expressed
CPM|1368	603.6455	CPM|1368	500.2158
CPNE1|8904	1705.9971	CPNE1|8904	1926.6638
CPNE2|221184	622.2302	CPNE2|221184	472.1623
CPNE3|8895	2659.757	CPNE3|8895	3593.4398
CPNE4|131034	5.0036	lowly_expressed	lowly_expressed
CPNE5|57699	164.7605	CPNE5|57699	23.7376
CPNE7|27132	52.1801	CPNE7|27132	83.729
CPNE8|144402	186.2044	CPNE8|144402	207.1644
CPOX|1371	220.5147	CPOX|1371	319.3785
CPPED1|55313	846.3188	CPPED1|55313	350.8848
CPS1|1373	48.2487	CPS1|1373	239.9655
CPSF1|29894	802.7162	CPSF1|29894	1744.4972
CPSF2|53981	1448.1773	CPSF2|53981	1249.4605
CPSF3L|54973	1294.8535	CPSF3L|54973	1414.3289
CPSF3|51692	912.4375	CPSF3|51692	719.4648
CPSF4|10898	314.153	CPSF4|10898	345.7057
CPSF6|11052	1439.9571	CPSF6|11052	2526.9745
CPSF7|79869	1520.3717	CPSF7|79869	2776.0035
CPT1A|1374	3115.797	CPT1A|1374	1455.7618
CPT1B|1375	65.0643	CPT1B|1375	403.2326
CPT1C|126129	61.4725	CPT1C|126129	49.2016
CPT2|1376	671.9085	CPT2|1376	700.4748
CPVL|54504	544.3174	CPVL|54504	206.3013
CPXM1|56265	1302.0014	CPXM1|56265	688.3902
CPXM2|119587	1062.9021	CPXM2|119587	860.5956
CPZ|8532	200.5004	CPZ|8532	77.2551
CP|1356	4001.6333	CP|1356	2462.3306
CR1|1378	93.6383	CR1|1378	19.8533
CR2|1380	201.9299	CR2|1380	10.7898
CRABP1|1381	46.8192	CRABP1|1381	938.7139
CRABP2|1382	1043.96	CRABP2|1382	1891.2387
CRADD|8738	116.5118	CRADD|8738	124.7303
CRAMP1L|57585	614.3853	CRAMP1L|57585	1265.9171
CRAT|1384	1871.3367	CRAT|1384	483.3837
lowly_expressed	lowly_expressed	CRB1|23418	7.3371
CRB2|286204	37.1694	CRB2|286204	108.3297
CRB3|92359	258.3989	CRB3|92359	123.4355
CRBN|51185	535.1537	CRBN|51185	1107.9111
CRCP|27297	861.6869	CRCP|27297	968.9253
CREB1|1385	1414.9392	CREB1|1385	1844.6267
CREB3L1|90993	2000.3574	CREB3L1|90993	199.8274
CREB3L2|64764	2647.6054	CREB3L2|64764	3747.9499
CREB3L4|148327	2838.0986	CREB3L4|148327	1706.517
CREB3|10488	547.7305	CREB3|10488	827.9413
CREB5|9586	318.4417	CREB5|9586	395.7704
CREBBP|1387	2231.9514	CREBBP|1387	3718.17
CREBL2|1389	1563.2595	CREBL2|1389	2136.8148
CREBZF|58487	1215.5111	CREBZF|58487	2085.0237
CREG1|8804	1624.7320000000002	CREG1|8804	2972.3781
CRELD1|78987	504.2888	CRELD1|78987	532.5852
CRELD2|79174	466.0472	CRELD2|79174	394.4756
CREM|1390	278.4132	CREM|1390	251.1869
CRHBP|1393	7.148	CRHBP|1393	11.652999999999999
CRHR1|1394	7.5054	CRHR1|1394	25.8956
CRIM1|51232	2595.0679	CRIM1|51232	7817.4363
CRIP1|1396	1527.5197	CRIP1|1396	312.473
CRIP2|1397	3234.0958	CRIP2|1397	1302.978
CRIPAK|285464	130.8077	CRIPAK|285464	276.6508
CRIPT|9419	359.1851	CRIPT|9419	406.9918
CRISP3|10321	140.8149	CRISP3|10321	22.8744
CRISPLD1|83690	218.0129	CRISPLD1|83690	3620.6301
CRISPLD2|83716	2191.208	CRISPLD2|83716	987.0522
CRKL|1399	1381.7012	CRKL|1399	2105.7402
CRK|1398	1442.8163	CRK|1398	1170.0475
CRLF1|9244	88.9921	CRLF1|9244	71.2128
CRLF3|51379	383.4882	CRLF3|51379	440.2244
CRLS1|54675	730.5218	CRLS1|54675	660.7682
CRMP1|1400	156.7584	CRMP1|1400	133.7937
CRNKL1|51340	1139.3853	CRNKL1|51340	1195.943
CROCCL1|84809	158.6347	CROCCL1|84809	489.7454
CROCCL2|114819	36.0972	CROCCL2|114819	122.1407
CROCC|9696	380.2716	CROCC|9696	504.9633
CROT|54677	491.4224	CROT|54677	735.8653
CRTAC1|55118	37.1694	CRTAC1|55118	108.7613
CRTAM|56253	80.0572	CRTAM|56253	15.5373
CRTAP|10491	3275.1966	CRTAP|10491	3384.9806
CRTC1|23373	231.59400000000002	CRTC1|23373	422.0975
CRTC2|200186	815.2252	CRTC2|200186	829.9525
CRTC3|64784	1175.4825	CRTC3|64784	1166.5947
CRY1|1407	453.5382	CRY1|1407	522.227
CRY2|1408	887.0622	CRY2|1408	1700.0432
CRYAB|1410	1177.2695	CRYAB|1410	3157.9629
CRYBB1|1414	7.8628	lowly_expressed	lowly_expressed
CRYBG3|131544	509.0779	CRYBG3|131544	594.2987
CRYGS|1427	5.6433	CRYGS|1427	19.8533
CRYL1|51084	286.6333	CRYL1|51084	288.3038
CRYM|1428	186.5618	CRYM|1428	67.76
CRYZL1|9946	332.3195	CRYZL1|9946	382.404
CRYZ|1429	972.9664	CRYZ|1429	1270.6258
CSAD|51380	98.9993	CSAD|51380	870.5222
CSAG1|158511	355.6112	lowly_expressed	lowly_expressed
CSAG2|728461	61.4868	lowly_expressed	lowly_expressed
CSAG3|389903	335.2252	lowly_expressed	lowly_expressed
CSDAP1|440359	32.5232	CSDAP1|440359	33.2326
CSDA|8531	1692.995	CSDA|8531	3290.8934
CSDC2|27254	27.5197	CSDC2|27254	21.148000000000003
CSDE1|7812	21971.0508	CSDE1|7812	18316.789
CSE1L|1434	2901.3581	CSE1L|1434	2334.0527
CSF1R|1436	1052.8949	CSF1R|1436	859.3008
CSF1|1435	677.9843	CSF1|1435	1021.148
CSF2RA|1438	167.6197	CSF2RA|1438	116.53
CSF2RB|1439	860.9721	CSF2RB|1439	179.5425
CSF3R|1441	203.3595	CSF3R|1441	160.984
CSF3|1440	10.3645	CSF3|1440	12.0846
CSGALNACT1|55790	587.5625	CSGALNACT1|55790	425.9819
CSGALNACT2|55454	829.8785	CSGALNACT2|55454	631.8515
CSK|1445	1789.8499	CSK|1445	902.4601
CSMD1|64478	9.6497	CSMD1|64478	64.7389
CSMD2|114784	24.6605	CSMD2|114784	7.7687
lowly_expressed	lowly_expressed	CSN1S1|1446	122.1407
lowly_expressed	lowly_expressed	CSN2|1447	43.1593
lowly_expressed	lowly_expressed	CSN3|1448	28.0535
CSNK1A1|1452	9312.0086	CSNK1A1|1452	7996.9789
CSNK1D|1453	3904.2173	CSNK1D|1453	2842.4687
CSNK1E|1454	1854.6962	CSNK1E|1454	2771.8558
CSNK1G1|53944	1263.4024	CSNK1G1|53944	845.4899
CSNK1G2|1455	1158.3274	CSNK1G2|1455	843.3319
CSNK1G3|1456	489.6355	CSNK1G3|1456	1042.7277
CSNK2A1P|283106	314.8678	CSNK2A1P|283106	514.8899
CSNK2A1|1457	803.0736	CSNK2A1|1457	1255.9344
CSNK2A2|1459	592.5661	CSNK2A2|1459	561.5019
CSNK2B|1460	2543.1737	CSNK2B|1460	1637.4407
CSPG4|1464	914.9392	CSPG4|1464	292.1882
CSPG5|10675	138.6705	CSPG5|10675	13.811
CSPP1|79848	162.7269	CSPP1|79848	652.814
CSRNP1|64651	1413.8670000000002	CSRNP1|64651	3160.1208
CSRNP2|81566	1989.6355	CSRNP2|81566	856.7113
CSRNP3|80034	16.4403	CSRNP3|80034	159.6893
CSRP1|1465	6383.4882	CSRP1|1465	16863.1852
CSRP2BP|57325	485.3467	CSRP2BP|57325	810.5309
CSRP2|1466	234.8106	CSRP2|1466	240.3971
CST1|1469	715.1537	lowly_expressed	lowly_expressed
CST2|1470	12.5089	lowly_expressed	lowly_expressed
CST3|1471	3675.8399	CST3|1471	2330.5999
CST4|1472	10.7219	lowly_expressed	lowly_expressed
CST6|1474	10.7219	CST6|1474	10.7898
CST7|8530	172.2659	CST7|8530	34.5274
lowly_expressed	lowly_expressed	CST9|128822	20.7164
CSTA|1475	601.1437	CSTA|1475	217.0911
CSTB|1476	6246.2473	CSTB|1476	1059.9914
CSTF1|1477	1404.2173	CSTF1|1477	643.0729
CSTF2T|23283	1312.7234	CSTF2T|23283	1079.8446
CSTF2|1478	262.6876	CSTF2|1478	251.1869
CSTF3|1479	748.0343	CSTF3|1479	652.5248
CS|1431	5566.8335	CS|1431	3315.4942
CT62|196993	31.8084	CT62|196993	116.53
CTAG1B|1485	172.9807	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	CTAGE1|64693	5.6107
CTAGE4|100128553	65.7613	CTAGE4|100128553	96.6767
CTAGE5|4253	837.7663	CTAGE5|4253	1096.9659
CTAGE6|340307	5.361000000000001	CTAGE6|340307	11.652999999999999
CTAGE9|643854	214.7963	CTAGE9|643854	330.5999
CTBP1|1487	2600.9078	CTBP1|1487	1956.2538
CTBP2|1488	2367.4053	CTBP2|1488	2492.0155
CTBS|1486	597.8699	CTBS|1486	648.675
CTCFL|140690	5.7827	CTCFL|140690	8.7225
CTCF|10664	1469.9786	CTCF|10664	1919.2922
CTDP1|9150	566.1187	CTDP1|9150	444.5404
CTDSP1|58190	3199.0708	CTDSP1|58190	2880.8804
CTDSP2|10106	4153.6812	CTDSP2|10106	7597.7557
CTDSPL2|51496	756.2545	CTDSPL2|51496	1050.9279
CTDSPL|10217	1612.9378	CTDSPL|10217	2375.4855
CTF1|1489	31.8084	CTF1|1489	212.7751
CTGF|1490	11449.6069	CTGF|1490	12543.8066
CTHRC1|115908	1663.3310000000001	CTHRC1|115908	80.2762
CTH|1491	83.9886	CTH|1491	90.2028
CTLA4|1493	48.2487	CTLA4|1493	6.9055
CTNNA1|1495	12745.1751	CTNNA1|1495	9208.0276
CTNNAL1|8727	216.9407	CTNNAL1|8727	489.8576
CTNNB1|1499	10405.218	CTNNB1|1499	19392.9089
CTNNBIP1|56998	2409.5783	CTNNBIP1|56998	1042.7277
CTNNBL1|56259	630.8077	CTNNBL1|56259	757.445
CTNND1|1500	7998.213000000001	CTNND1|1500	11425.9819
CTNND2|1501	208.7205	CTNND2|1501	190.3323
CTNS|1497	324.7927	CTNS|1497	362.5162
CTPS2|56474	1012.8663	CTPS2|56474	833.8369
CTPS|1503	960.3288	CTPS|1503	343.9793
CTR9|9646	1532.5232	CTR9|9646	2023.306
CTRL|1506	5.361000000000001	lowly_expressed	lowly_expressed
CTSA|5476	2760.7756	CTSA|5476	1030.6819
CTSB|1508	22751.6083	CTSB|1508	9075.9603
CTSC|1075	1977.1265	CTSC|1075	972.3781
CTSD|1509	44530.0214	CTSD|1509	6736.2969
CTSF|8722	1649.7498	CTSF|8722	1675.4424
CTSG|1511	61.8299	lowly_expressed	lowly_expressed
CTSH|1512	3148.6776	CTSH|1512	1295.2093
CTSK|1513	5090.4217	CTSK|1513	1407.4234
CTSL1|1514	1728.3774	CTSL1|1514	639.6202
CTSL2|1515	98.2845	CTSL2|1515	41.8645
CTSO|1519	1590.7791	CTSO|1519	1624.0829
CTSS|1520	2688.7062	CTSS|1520	1071.6444
CTSW|1521	154.39600000000002	CTSW|1521	37.9801
CTSZ|1522	10866.3331	CTSZ|1522	2599.0505
CTTNBP2NL|55917	1153.6812	CTTNBP2NL|55917	977.5572
CTTNBP2|83992	26.4475	CTTNBP2|83992	206.7328
CTTN|2017	5690.8506	CTTN|2017	3575.7445
CTU1|90353	34.6676	CTU1|90353	41.0013
CTU2|348180	146.1901	CTU2|348180	185.628
CTXN1|404217	534.3102	CTXN1|404217	32.801
CUBN|8029	56.8263	CUBN|8029	80.7078
CUEDC1|404093	492.1372	CUEDC1|404093	328.0104
CUEDC2|79004	667.9771	CUEDC2|79004	602.9348
CUL1|8454	1451.7513	CUL1|8454	1557.1860000000001
CUL2|8453	721.2294	CUL2|8453	783.7721
CUL3|8452	2940.3145	CUL3|8452	2377.6435
CUL4A|8451	1894.5675	CUL4A|8451	2100.9927
CUL4B|8450	3122.5876	CUL4B|8450	2606.8192
CUL5|8065	1362.4017	CUL5|8065	1499.3526
CUL7|9820	1185.0786	CUL7|9820	1504.0397
CUL9|23113	510.7219	CUL9|23113	946.9141
CUTA|51596	1784.8463	CUTA|51596	1705.6539
CUTC|51076	205.8077	CUTC|51076	318.3988
CUX1|1523	1012.8663	CUX1|1523	815.71
CUX2|23316	10.0071	CUX2|23316	160.984
CUZD1|50624	10.0393	CUZD1|50624	30.0129
CWC15|51503	791.9943	CWC15|51503	764.7819999999999
CWC22|57703	573.2666	CWC22|57703	955.9776
CWC25|54883	461.0436	CWC25|54883	575.3129
CWC27|10283	360.6147	CWC27|10283	476.4782
CWF19L1|55280	332.3803	CWF19L1|55280	572.7233
CWF19L2|143884	342.3874	CWF19L2|143884	719.4648
CWH43|80157	45.747	lowly_expressed	lowly_expressed
CX3CL1|6376	3173.6955	CX3CL1|6376	15223.9965
CX3CR1|1524	229.0922	CX3CR1|1524	444.1088
CXADRP3|440224	7.148	lowly_expressed	lowly_expressed
CXADR|1525	1089.3495	CXADR|1525	457.0565
CXCL10|3627	816.2974	CXCL10|3627	38.4117
CXCL11|6373	236.955	lowly_expressed	lowly_expressed
CXCL12|6387	5021.8013	CXCL12|6387	3645.2309
CXCL13|10563	623.3024	CXCL13|10563	1547.691
CXCL14|9547	2407.0765	CXCL14|9547	5162.7104
CXCL16|58191	958.8992	CXCL16|58191	1900.3021
CXCL17|284340	687.2766	CXCL17|284340	79.413
CXCL1|2919	11.0793	CXCL1|2919	28.9167
CXCL2|2920	9.2924	CXCL2|2920	741.9076
lowly_expressed	lowly_expressed	CXCL3|2921	53.0859
lowly_expressed	lowly_expressed	CXCL5|6374	216.2279
CXCL6|6372	7.148	CXCL6|6372	10.3582
CXCL9|4283	2313.7956	CXCL9|4283	67.3284
CXCR2P1|3580	39.6712	lowly_expressed	lowly_expressed
CXCR2|3579	7.8628	CXCR2|3579	15.5373
CXCR3|2833	185.4896	CXCR3|2833	19.4217
CXCR4|7852	4388.8492	CXCR4|7852	1102.2874
CXCR5|643	65.4039	CXCR5|643	5.1834
CXCR6|10663	136.5261	CXCR6|10663	93.6556
CXCR7|57007	589.3495	CXCR7|57007	294.7777
CXXC1|30827	621.8728	CXXC1|30827	891.6703
CXXC4|80319	25.0179	CXXC4|80319	18.1269
